league,week,day,date,time,home,home_xg,score,away_xg,away,attendance,venue,referee,match_report,home_link,away_link,match_link,report_link
EPL,32,Mon,2019-04-01,20:00 (03:00),Arsenal,0.9,2–0,0.1,Newcastle Utd,"59,869",Emirates Stadium,Anthony Taylor,Match Report,https://fbref.com/en/squads/18bb7c10/2018-2019/Arsenal-Stats,https://fbref.com/en/squads/b2b47a98/2018-2019/Newcastle-United-Stats,https://fbref.com/en/matches/5bf58a42/Arsenal-Newcastle-United-April-1-2019-Premier-League,https://fbref.com/en/matches/5bf58a42/Arsenal-Newcastle-United-April-1-2019-Premier-League
EPL,33,Tue,2019-04-02,19:45 (02:45),Wolves,1.5,2–1,1.6,Manchester Utd,"31,302",Molineux Stadium,Mike Dean,Match Report,https://fbref.com/en/squads/8cec06e1/2018-2019/Wolverhampton-Wanderers-Stats,https://fbref.com/en/squads/19538871/2018-2019/Manchester-United-Stats,https://fbref.com/en/matches/658e6ed1/Wolverhampton-Wanderers-Manchester-United-April-2-2019-Premier-League,https://fbref.com/en/matches/658e6ed1/Wolverhampton-Wanderers-Manchester-United-April-2-2019-Premier-League
EPL,33,Tue,2019-04-02,19:45 (02:45),Watford,1.6,4–1,2.0,Fulham,"17,301",Vicarage Road Stadium,Roger East,Match Report,https://fbref.com/en/squads/2abfe087/2018-2019/Watford-Stats,https://fbref.com/en/squads/fd962109/2018-2019/Fulham-Stats,https://fbref.com/en/matches/76199a18/Watford-Fulham-April-2-2019-Premier-League,https://fbref.com/en/matches/76199a18/Watford-Fulham-April-2-2019-Premier-League
EPL,27,Wed,2019-04-03,19:45 (02:45),Chelsea,1.9,3–0,0.6,Brighton,"38,593",Stamford Bridge,Graham Scott,Match Report,https://fbref.com/en/squads/cff3d9bb/2018-2019/Chelsea-Stats,https://fbref.com/en/squads/d07537b9/2018-2019/Brighton-and-Hove-Albion-Stats,https://fbref.com/en/matches/e112b3a5/Chelsea-Brighton-and-Hove-Albion-April-3-2019-Premier-League,https://fbref.com/en/matches/e112b3a5/Chelsea-Brighton-and-Hove-Albion-April-3-2019-Premier-League
EPL,31,Wed,2019-04-03,19:45 (02:45),Tottenham,2.5,2–0,0.5,Crystal Palace,"59,215",Tottenham Hotspur Stadium,Andre Marriner,Match Report,https://fbref.com/en/squads/361ca564/2018-2019/Tottenham-Hotspur-Stats,https://fbref.com/en/squads/47c64c55/2018-2019/Crystal-Palace-Stats,https://fbref.com/en/matches/a87fd710/Tottenham-Hotspur-Crystal-Palace-April-3-2019-Premier-League,https://fbref.com/en/matches/a87fd710/Tottenham-Hotspur-Crystal-Palace-April-3-2019-Premier-League
EPL,33,Wed,2019-04-03,19:45 (02:45),Manchester City,2.9,2–0,0.1,Cardiff City,"53,559",Etihad Stadium,Jonathan Moss,Match Report,https://fbref.com/en/squads/b8fd03ef/2018-2019/Manchester-City-Stats,https://fbref.com/en/squads/75fae011/2018-2019/Cardiff-City-Stats,https://fbref.com/en/matches/2b398496/Manchester-City-Cardiff-City-April-3-2019-Premier-League,https://fbref.com/en/matches/2b398496/Manchester-City-Cardiff-City-April-3-2019-Premier-League
EPL,33,Fri,2019-04-05,20:00 (03:00),Southampton,0.8,1–3,1.6,Liverpool,"31,797",St. Mary's Stadium,Paul Tierney,Match Report,https://fbref.com/en/squads/33c895d4/2018-2019/Southampton-Stats,https://fbref.com/en/squads/822bd0ba/2018-2019/Liverpool-Stats,https://fbref.com/en/matches/cb6ed621/Southampton-Liverpool-April-5-2019-Premier-League,https://fbref.com/en/matches/cb6ed621/Southampton-Liverpool-April-5-2019-Premier-League
EPL,33,Sat,2019-04-06,15:00 (22:00),Huddersfield,1.6,1–4,2.8,Leicester City,"24,126",The John Smith's Stadium,David Coote,Match Report,https://fbref.com/en/squads/f5922ca5/2018-2019/Huddersfield-Town-Stats,https://fbref.com/en/squads/a2d435b3/2018-2019/Leicester-City-Stats,https://fbref.com/en/matches/adf9a17a/Huddersfield-Town-Leicester-City-April-6-2019-Premier-League,https://fbref.com/en/matches/adf9a17a/Huddersfield-Town-Leicester-City-April-6-2019-Premier-League
EPL,33,Sat,2019-04-06,15:00 (22:00),Newcastle Utd,1.4,0–1,1.4,Crystal Palace,"51,926",St. James' Park,Stuart Attwell,Match Report,https://fbref.com/en/squads/b2b47a98/2018-2019/Newcastle-United-Stats,https://fbref.com/en/squads/47c64c55/2018-2019/Crystal-Palace-Stats,https://fbref.com/en/matches/dfbc30ce/Newcastle-United-Crystal-Palace-April-6-2019-Premier-League,https://fbref.com/en/matches/dfbc30ce/Newcastle-United-Crystal-Palace-April-6-2019-Premier-League
EPL,33,Sat,2019-04-06,15:00 (22:00),Bournemouth,1.2,1–3,1.0,Burnley,"10,446",Vitality Stadium,Martin Atkinson,Match Report,https://fbref.com/en/squads/4ba7cbea/2018-2019/Bournemouth-Stats,https://fbref.com/en/squads/943e8050/2018-2019/Burnley-Stats,https://fbref.com/en/matches/c48c3132/Bournemouth-Burnley-April-6-2019-Premier-League,https://fbref.com/en/matches/c48c3132/Bournemouth-Burnley-April-6-2019-Premier-League
EPL,33,Sun,2019-04-07,14:05 (21:05),Everton,2.2,1–0,0.4,Arsenal,"39,400",Goodison Park,Kevin Friend,Match Report,https://fbref.com/en/squads/d3fd31cc/2018-2019/Everton-Stats,https://fbref.com/en/squads/18bb7c10/2018-2019/Arsenal-Stats,https://fbref.com/en/matches/2da6911d/Everton-Arsenal-April-7-2019-Premier-League,https://fbref.com/en/matches/2da6911d/Everton-Arsenal-April-7-2019-Premier-League
EPL,33,Mon,2019-04-08,20:00 (03:00),Chelsea,1.9,2–0,0.5,West Ham,"40,537",Stamford Bridge,Chris Kavanagh,Match Report,https://fbref.com/en/squads/cff3d9bb/2018-2019/Chelsea-Stats,https://fbref.com/en/squads/7c21e445/2018-2019/West-Ham-United-Stats,https://fbref.com/en/matches/5c469753/Chelsea-West-Ham-United-April-8-2019-Premier-League,https://fbref.com/en/matches/5c469753/Chelsea-West-Ham-United-April-8-2019-Premier-League
EPL,34,Fri,2019-04-12,20:00 (03:00),Leicester City,1.2,0–1,0.7,Newcastle Utd,"32,108",King Power Stadium,Chris Kavanagh,Match Report,https://fbref.com/en/squads/a2d435b3/2018-2019/Leicester-City-Stats,https://fbref.com/en/squads/b2b47a98/2018-2019/Newcastle-United-Stats,https://fbref.com/en/matches/e3e6e456/Leicester-City-Newcastle-United-April-12-2019-Premier-League,https://fbref.com/en/matches/e3e6e456/Leicester-City-Newcastle-United-April-12-2019-Premier-League
EPL,34,Sat,2019-04-13,12:30 (19:30),Tottenham,2.3,4–0,0.6,Huddersfield,"58,308",Tottenham Hotspur Stadium,Lee Mason,Match Report,https://fbref.com/en/squads/361ca564/2018-2019/Tottenham-Hotspur-Stats,https://fbref.com/en/squads/f5922ca5/2018-2019/Huddersfield-Town-Stats,https://fbref.com/en/matches/bbdf9192/Tottenham-Hotspur-Huddersfield-Town-April-13-2019-Premier-League,https://fbref.com/en/matches/bbdf9192/Tottenham-Hotspur-Huddersfield-Town-April-13-2019-Premier-League
EPL,34,Sat,2019-04-13,15:00 (22:00),Burnley,2.7,2–0,0.8,Cardiff City,"21,480",Turf Moor,Mike Dean,Match Report,https://fbref.com/en/squads/943e8050/2018-2019/Burnley-Stats,https://fbref.com/en/squads/75fae011/2018-2019/Cardiff-City-Stats,https://fbref.com/en/matches/3f70af93/Burnley-Cardiff-City-April-13-2019-Premier-League,https://fbref.com/en/matches/3f70af93/Burnley-Cardiff-City-April-13-2019-Premier-League
EPL,34,Sat,2019-04-13,15:00 (22:00),Fulham,1.2,2–0,0.8,Everton,"24,971",Craven Cottage,Lee Probert,Match Report,https://fbref.com/en/squads/fd962109/2018-2019/Fulham-Stats,https://fbref.com/en/squads/d3fd31cc/2018-2019/Everton-Stats,https://fbref.com/en/matches/a47ecafe/Fulham-Everton-April-13-2019-Premier-League,https://fbref.com/en/matches/a47ecafe/Fulham-Everton-April-13-2019-Premier-League
EPL,34,Sat,2019-04-13,15:00 (22:00),Southampton,2.5,3–1,0.8,Wolves,"31,708",St. Mary's Stadium,Jonathan Moss,Match Report,https://fbref.com/en/squads/33c895d4/2018-2019/Southampton-Stats,https://fbref.com/en/squads/8cec06e1/2018-2019/Wolverhampton-Wanderers-Stats,https://fbref.com/en/matches/ce640b61/Southampton-Wolverhampton-Wanderers-April-13-2019-Premier-League,https://fbref.com/en/matches/ce640b61/Southampton-Wolverhampton-Wanderers-April-13-2019-Premier-League
EPL,34,Sat,2019-04-13,15:00 (22:00),Brighton,0.4,0–5,2.0,Bournemouth,"30,460",The American Express Community Stadium,Kevin Friend,Match Report,https://fbref.com/en/squads/d07537b9/2018-2019/Brighton-and-Hove-Albion-Stats,https://fbref.com/en/squads/4ba7cbea/2018-2019/Bournemouth-Stats,https://fbref.com/en/matches/eb6b53ba/Brighton-and-Hove-Albion-Bournemouth-April-13-2019-Premier-League,https://fbref.com/en/matches/eb6b53ba/Brighton-and-Hove-Albion-Bournemouth-April-13-2019-Premier-League
EPL,34,Sat,2019-04-13,17:30 (00:30),Manchester Utd,2.4,2–1,1.2,West Ham,"74,478",Old Trafford,Graham Scott,Match Report,https://fbref.com/en/squads/19538871/2018-2019/Manchester-United-Stats,https://fbref.com/en/squads/7c21e445/2018-2019/West-Ham-United-Stats,https://fbref.com/en/matches/a5ed2a65/Manchester-United-West-Ham-United-April-13-2019-Premier-League,https://fbref.com/en/matches/a5ed2a65/Manchester-United-West-Ham-United-April-13-2019-Premier-League
EPL,34,Sun,2019-04-14,14:05 (21:05),Crystal Palace,0.3,1–3,2.0,Manchester City,"25,721",Selhurst Park,Martin Atkinson,Match Report,https://fbref.com/en/squads/47c64c55/2018-2019/Crystal-Palace-Stats,https://fbref.com/en/squads/b8fd03ef/2018-2019/Manchester-City-Stats,https://fbref.com/en/matches/839faa70/Crystal-Palace-Manchester-City-April-14-2019-Premier-League,https://fbref.com/en/matches/839faa70/Crystal-Palace-Manchester-City-April-14-2019-Premier-League
EPL,34,Sun,2019-04-14,16:30 (23:30),Liverpool,1.3,2–0,0.9,Chelsea,"53,279",Anfield,Michael Oliver,Match Report,https://fbref.com/en/squads/822bd0ba/2018-2019/Liverpool-Stats,https://fbref.com/en/squads/cff3d9bb/2018-2019/Chelsea-Stats,https://fbref.com/en/matches/bcd4eb6f/Liverpool-Chelsea-April-14-2019-Premier-League,https://fbref.com/en/matches/bcd4eb6f/Liverpool-Chelsea-April-14-2019-Premier-League
EPL,34,Mon,2019-04-15,20:00 (03:00),Watford,0.6,0–1,2.0,Arsenal,"20,480",Vicarage Road Stadium,Craig Pawson,Match Report,https://fbref.com/en/squads/2abfe087/2018-2019/Watford-Stats,https://fbref.com/en/squads/18bb7c10/2018-2019/Arsenal-Stats,https://fbref.com/en/matches/b3f8966d/Watford-Arsenal-April-15-2019-Premier-League,https://fbref.com/en/matches/b3f8966d/Watford-Arsenal-April-15-2019-Premier-League
EPL,31,Tue,2019-04-16,19:45 (02:45),Brighton,0.6,0–2,0.6,Cardiff City,"30,226",The American Express Community Stadium,Andre Marriner,Match Report,https://fbref.com/en/squads/d07537b9/2018-2019/Brighton-and-Hove-Albion-Stats,https://fbref.com/en/squads/75fae011/2018-2019/Cardiff-City-Stats,https://fbref.com/en/matches/b6ce8e80/Brighton-and-Hove-Albion-Cardiff-City-April-16-2019-Premier-League,https://fbref.com/en/matches/b6ce8e80/Brighton-and-Hove-Albion-Cardiff-City-April-16-2019-Premier-League
EPL,35,Sat,2019-04-20,12:30 (19:30),Manchester City,1.9,1–0,1.3,Tottenham,"54,489",Etihad Stadium,Michael Oliver,Match Report,https://fbref.com/en/squads/b8fd03ef/2018-2019/Manchester-City-Stats,https://fbref.com/en/squads/361ca564/2018-2019/Tottenham-Hotspur-Stats,https://fbref.com/en/matches/82b40b35/Manchester-City-Tottenham-Hotspur-April-20-2019-Premier-League,https://fbref.com/en/matches/82b40b35/Manchester-City-Tottenham-Hotspur-April-20-2019-Premier-League
EPL,35,Sat,2019-04-20,15:00 (22:00),Huddersfield,0.8,1–2,1.4,Watford,"23,957",The John Smith's Stadium,Roger East,Match Report,https://fbref.com/en/squads/f5922ca5/2018-2019/Huddersfield-Town-Stats,https://fbref.com/en/squads/2abfe087/2018-2019/Watford-Stats,https://fbref.com/en/matches/d0b13a22/Huddersfield-Town-Watford-April-20-2019-Premier-League,https://fbref.com/en/matches/d0b13a22/Huddersfield-Town-Watford-April-20-2019-Premier-League
EPL,35,Sat,2019-04-20,15:00 (22:00),Bournemouth,1.9,0–1,1.9,Fulham,"10,511",Vitality Stadium,David Coote,Match Report,https://fbref.com/en/squads/4ba7cbea/2018-2019/Bournemouth-Stats,https://fbref.com/en/squads/fd962109/2018-2019/Fulham-Stats,https://fbref.com/en/matches/935a3490/Bournemouth-Fulham-April-20-2019-Premier-League,https://fbref.com/en/matches/935a3490/Bournemouth-Fulham-April-20-2019-Premier-League
EPL,35,Sat,2019-04-20,15:00 (22:00),Wolves,1.7,0–0,0.1,Brighton,"31,096",Molineux Stadium,Craig Pawson,Match Report,https://fbref.com/en/squads/8cec06e1/2018-2019/Wolverhampton-Wanderers-Stats,https://fbref.com/en/squads/d07537b9/2018-2019/Brighton-and-Hove-Albion-Stats,https://fbref.com/en/matches/f6e97df8/Wolverhampton-Wanderers-Brighton-and-Hove-Albion-April-20-2019-Premier-League,https://fbref.com/en/matches/f6e97df8/Wolverhampton-Wanderers-Brighton-and-Hove-Albion-April-20-2019-Premier-League
EPL,35,Sat,2019-04-20,15:00 (22:00),West Ham,1.4,2–2,1.0,Leicester City,"59,960",London Stadium,Lee Probert,Match Report,https://fbref.com/en/squads/7c21e445/2018-2019/West-Ham-United-Stats,https://fbref.com/en/squads/a2d435b3/2018-2019/Leicester-City-Stats,https://fbref.com/en/matches/2e2b870b/West-Ham-United-Leicester-City-April-20-2019-Premier-League,https://fbref.com/en/matches/2e2b870b/West-Ham-United-Leicester-City-April-20-2019-Premier-League
EPL,35,Sat,2019-04-20,17:30 (00:30),Newcastle Utd,1.4,3–1,1.0,Southampton,"52,191",St. James' Park,Anthony Taylor,Match Report,https://fbref.com/en/squads/b2b47a98/2018-2019/Newcastle-United-Stats,https://fbref.com/en/squads/33c895d4/2018-2019/Southampton-Stats,https://fbref.com/en/matches/deab42c4/Newcastle-United-Southampton-April-20-2019-Premier-League,https://fbref.com/en/matches/deab42c4/Newcastle-United-Southampton-April-20-2019-Premier-League
EPL,35,Sun,2019-04-21,13:30 (20:30),Everton,1.2,4–0,0.3,Manchester Utd,"39,395",Goodison Park,Paul Tierney,Match Report,https://fbref.com/en/squads/d3fd31cc/2018-2019/Everton-Stats,https://fbref.com/en/squads/19538871/2018-2019/Manchester-United-Stats,https://fbref.com/en/matches/225a548e/Everton-Manchester-United-April-21-2019-Premier-League,https://fbref.com/en/matches/225a548e/Everton-Manchester-United-April-21-2019-Premier-League
EPL,35,Sun,2019-04-21,16:00 (23:00),Arsenal,1.2,2–3,2.2,Crystal Palace,"59,929",Emirates Stadium,Jonathan Moss,Match Report,https://fbref.com/en/squads/18bb7c10/2018-2019/Arsenal-Stats,https://fbref.com/en/squads/47c64c55/2018-2019/Crystal-Palace-Stats,https://fbref.com/en/matches/e379285b/Arsenal-Crystal-Palace-April-21-2019-Premier-League,https://fbref.com/en/matches/e379285b/Arsenal-Crystal-Palace-April-21-2019-Premier-League
EPL,35,Sun,2019-04-21,16:00 (23:00),Cardiff City,1.0,0–2,3.3,Liverpool,"33,082",Cardiff City Stadium,Martin Atkinson,Match Report,https://fbref.com/en/squads/75fae011/2018-2019/Cardiff-City-Stats,https://fbref.com/en/squads/822bd0ba/2018-2019/Liverpool-Stats,https://fbref.com/en/matches/ea0a6f68/Cardiff-City-Liverpool-April-21-2019-Premier-League,https://fbref.com/en/matches/ea0a6f68/Cardiff-City-Liverpool-April-21-2019-Premier-League
EPL,35,Mon,2019-04-22,20:00 (03:00),Chelsea,1.1,2–2,0.9,Burnley,"40,642",Stamford Bridge,Kevin Friend,Match Report,https://fbref.com/en/squads/cff3d9bb/2018-2019/Chelsea-Stats,https://fbref.com/en/squads/943e8050/2018-2019/Burnley-Stats,https://fbref.com/en/matches/9c5949d8/Chelsea-Burnley-April-22-2019-Premier-League,https://fbref.com/en/matches/9c5949d8/Chelsea-Burnley-April-22-2019-Premier-League
EPL,31,Tue,2019-04-23,19:45 (02:45),Watford,1.5,1–1,1.4,Southampton,"19,170",Vicarage Road Stadium,Mike Dean,Match Report,https://fbref.com/en/squads/2abfe087/2018-2019/Watford-Stats,https://fbref.com/en/squads/33c895d4/2018-2019/Southampton-Stats,https://fbref.com/en/matches/704df4ec/Watford-Southampton-April-23-2019-Premier-League,https://fbref.com/en/matches/704df4ec/Watford-Southampton-April-23-2019-Premier-League
EPL,33,Tue,2019-04-23,19:45 (02:45),Tottenham,1.7,1–0,0.2,Brighton,"56,251",Tottenham Hotspur Stadium,Chris Kavanagh,Match Report,https://fbref.com/en/squads/361ca564/2018-2019/Tottenham-Hotspur-Stats,https://fbref.com/en/squads/d07537b9/2018-2019/Brighton-and-Hove-Albion-Stats,https://fbref.com/en/matches/407914e9/Tottenham-Hotspur-Brighton-and-Hove-Albion-April-23-2019-Premier-League,https://fbref.com/en/matches/407914e9/Tottenham-Hotspur-Brighton-and-Hove-Albion-April-23-2019-Premier-League
EPL,31,Wed,2019-04-24,19:45 (02:45),Wolves,0.9,3–1,0.7,Arsenal,"31,436",Molineux Stadium,Stuart Attwell,Match Report,https://fbref.com/en/squads/8cec06e1/2018-2019/Wolverhampton-Wanderers-Stats,https://fbref.com/en/squads/18bb7c10/2018-2019/Arsenal-Stats,https://fbref.com/en/matches/199f42bd/Wolverhampton-Wanderers-Arsenal-April-24-2019-Premier-League,https://fbref.com/en/matches/199f42bd/Wolverhampton-Wanderers-Arsenal-April-24-2019-Premier-League
EPL,31,Wed,2019-04-24,20:00 (03:00),Manchester Utd,0.7,0–2,0.5,Manchester City,"74,431",Old Trafford,Andre Marriner,Match Report,https://fbref.com/en/squads/19538871/2018-2019/Manchester-United-Stats,https://fbref.com/en/squads/b8fd03ef/2018-2019/Manchester-City-Stats,https://fbref.com/en/matches/9bb5c776/Manchester-Derby-Manchester-United-Manchester-City-April-24-2019-Premier-League,https://fbref.com/en/matches/9bb5c776/Manchester-Derby-Manchester-United-Manchester-City-April-24-2019-Premier-League
EPL,36,Fri,2019-04-26,20:00 (03:00),Liverpool,2.5,5–0,0.1,Huddersfield,"53,249",Anfield,Kevin Friend,Match Report,https://fbref.com/en/squads/822bd0ba/2018-2019/Liverpool-Stats,https://fbref.com/en/squads/f5922ca5/2018-2019/Huddersfield-Town-Stats,https://fbref.com/en/matches/89b55cfd/Liverpool-Huddersfield-Town-April-26-2019-Premier-League,https://fbref.com/en/matches/89b55cfd/Liverpool-Huddersfield-Town-April-26-2019-Premier-League
EPL,36,Sat,2019-04-27,12:30 (19:30),Tottenham,1.3,0–1,1.2,West Ham,"60,043",Tottenham Hotspur Stadium,Anthony Taylor,Match Report,https://fbref.com/en/squads/361ca564/2018-2019/Tottenham-Hotspur-Stats,https://fbref.com/en/squads/7c21e445/2018-2019/West-Ham-United-Stats,https://fbref.com/en/matches/787eb54d/Tottenham-Hotspur-West-Ham-United-April-27-2019-Premier-League,https://fbref.com/en/matches/787eb54d/Tottenham-Hotspur-West-Ham-United-April-27-2019-Premier-League
EPL,36,Sat,2019-04-27,15:00 (22:00),Fulham,0.8,1–0,1.0,Cardiff City,"23,822",Craven Cottage,Chris Kavanagh,Match Report,https://fbref.com/en/squads/fd962109/2018-2019/Fulham-Stats,https://fbref.com/en/squads/75fae011/2018-2019/Cardiff-City-Stats,https://fbref.com/en/matches/c6e99e2a/Fulham-Cardiff-City-April-27-2019-Premier-League,https://fbref.com/en/matches/c6e99e2a/Fulham-Cardiff-City-April-27-2019-Premier-League
EPL,36,Sat,2019-04-27,15:00 (22:00),Watford,1.2,1–2,1.7,Wolves,"20,323",Vicarage Road Stadium,Simon Hooper,Match Report,https://fbref.com/en/squads/2abfe087/2018-2019/Watford-Stats,https://fbref.com/en/squads/8cec06e1/2018-2019/Wolverhampton-Wanderers-Stats,https://fbref.com/en/matches/75a55372/Watford-Wolverhampton-Wanderers-April-27-2019-Premier-League,https://fbref.com/en/matches/75a55372/Watford-Wolverhampton-Wanderers-April-27-2019-Premier-League
EPL,36,Sat,2019-04-27,15:00 (22:00),Southampton,2.7,3–3,2.0,Bournemouth,"31,310",St. Mary's Stadium,Graham Scott,Match Report,https://fbref.com/en/squads/33c895d4/2018-2019/Southampton-Stats,https://fbref.com/en/squads/4ba7cbea/2018-2019/Bournemouth-Stats,https://fbref.com/en/matches/c78ca5a2/Southampton-Bournemouth-April-27-2019-Premier-League,https://fbref.com/en/matches/c78ca5a2/Southampton-Bournemouth-April-27-2019-Premier-League
EPL,36,Sat,2019-04-27,15:00 (22:00),Crystal Palace,0.3,0–0,1.3,Everton,"25,789",Selhurst Park,Lee Mason,Match Report,https://fbref.com/en/squads/47c64c55/2018-2019/Crystal-Palace-Stats,https://fbref.com/en/squads/d3fd31cc/2018-2019/Everton-Stats,https://fbref.com/en/matches/e95d670d/Crystal-Palace-Everton-April-27-2019-Premier-League,https://fbref.com/en/matches/e95d670d/Crystal-Palace-Everton-April-27-2019-Premier-League
EPL,36,Sat,2019-04-27,17:30 (00:30),Brighton,1.2,1–1,0.4,Newcastle Utd,"30,587",The American Express Community Stadium,Mike Dean,Match Report,https://fbref.com/en/squads/d07537b9/2018-2019/Brighton-and-Hove-Albion-Stats,https://fbref.com/en/squads/b2b47a98/2018-2019/Newcastle-United-Stats,https://fbref.com/en/matches/dad6d374/Brighton-and-Hove-Albion-Newcastle-United-April-27-2019-Premier-League,https://fbref.com/en/matches/dad6d374/Brighton-and-Hove-Albion-Newcastle-United-April-27-2019-Premier-League
EPL,36,Sun,2019-04-28,12:00 (19:00),Leicester City,2.9,3–0,0.5,Arsenal,"32,037",King Power Stadium,Michael Oliver,Match Report,https://fbref.com/en/squads/a2d435b3/2018-2019/Leicester-City-Stats,https://fbref.com/en/squads/18bb7c10/2018-2019/Arsenal-Stats,https://fbref.com/en/matches/373a22ae/Leicester-City-Arsenal-April-28-2019-Premier-League,https://fbref.com/en/matches/373a22ae/Leicester-City-Arsenal-April-28-2019-Premier-League
EPL,36,Sun,2019-04-28,14:05 (21:05),Burnley,0.1,0–1,2.4,Manchester City,"21,605",Turf Moor,Paul Tierney,Match Report,https://fbref.com/en/squads/943e8050/2018-2019/Burnley-Stats,https://fbref.com/en/squads/b8fd03ef/2018-2019/Manchester-City-Stats,https://fbref.com/en/matches/4d9c7f23/Burnley-Manchester-City-April-28-2019-Premier-League,https://fbref.com/en/matches/4d9c7f23/Burnley-Manchester-City-April-28-2019-Premier-League
EPL,36,Sun,2019-04-28,16:30 (23:30),Manchester Utd,0.7,1–1,1.1,Chelsea,"74,526",Old Trafford,Martin Atkinson,Match Report,https://fbref.com/en/squads/19538871/2018-2019/Manchester-United-Stats,https://fbref.com/en/squads/cff3d9bb/2018-2019/Chelsea-Stats,https://fbref.com/en/matches/b7a64fc3/Manchester-United-Chelsea-April-28-2019-Premier-League,https://fbref.com/en/matches/b7a64fc3/Manchester-United-Chelsea-April-28-2019-Premier-League
EPL,37,Fri,2019-05-03,20:00 (03:00),Everton,1.6,2–0,0.6,Burnley,"39,303",Goodison Park,Chris Kavanagh,Match Report,https://fbref.com/en/squads/d3fd31cc/2018-2019/Everton-Stats,https://fbref.com/en/squads/943e8050/2018-2019/Burnley-Stats,https://fbref.com/en/matches/f9a6ed1d/Everton-Burnley-May-3-2019-Premier-League,https://fbref.com/en/matches/f9a6ed1d/Everton-Burnley-May-3-2019-Premier-League
EPL,37,Sat,2019-05-04,12:30 (19:30),Bournemouth,1.6,1–0,0.7,Tottenham,"10,630",Vitality Stadium,Craig Pawson,Match Report,https://fbref.com/en/squads/4ba7cbea/2018-2019/Bournemouth-Stats,https://fbref.com/en/squads/361ca564/2018-2019/Tottenham-Hotspur-Stats,https://fbref.com/en/matches/a6d84ca8/Bournemouth-Tottenham-Hotspur-May-4-2019-Premier-League,https://fbref.com/en/matches/a6d84ca8/Bournemouth-Tottenham-Hotspur-May-4-2019-Premier-League
EPL,37,Sat,2019-05-04,15:00 (22:00),Wolves,2.0,1–0,0.4,Fulham,"30,456",Molineux Stadium,Jonathan Moss,Match Report,https://fbref.com/en/squads/8cec06e1/2018-2019/Wolverhampton-Wanderers-Stats,https://fbref.com/en/squads/fd962109/2018-2019/Fulham-Stats,https://fbref.com/en/matches/0cf7f89d/Wolverhampton-Wanderers-Fulham-May-4-2019-Premier-League,https://fbref.com/en/matches/0cf7f89d/Wolverhampton-Wanderers-Fulham-May-4-2019-Premier-League
EPL,37,Sat,2019-05-04,15:00 (22:00),West Ham,1.8,3–0,0.4,Southampton,"59,961",London Stadium,Stuart Attwell,Match Report,https://fbref.com/en/squads/7c21e445/2018-2019/West-Ham-United-Stats,https://fbref.com/en/squads/33c895d4/2018-2019/Southampton-Stats,https://fbref.com/en/matches/11aacbe5/West-Ham-United-Southampton-May-4-2019-Premier-League,https://fbref.com/en/matches/11aacbe5/West-Ham-United-Southampton-May-4-2019-Premier-League
EPL,37,Sat,2019-05-04,17:30 (00:30),Cardiff City,1.7,2–3,1.8,Crystal Palace,"32,133",Cardiff City Stadium,Michael Oliver,Match Report,https://fbref.com/en/squads/75fae011/2018-2019/Cardiff-City-Stats,https://fbref.com/en/squads/47c64c55/2018-2019/Crystal-Palace-Stats,https://fbref.com/en/matches/521ebfbb/Cardiff-City-Crystal-Palace-May-4-2019-Premier-League,https://fbref.com/en/matches/521ebfbb/Cardiff-City-Crystal-Palace-May-4-2019-Premier-League
EPL,37,Sat,2019-05-04,19:45 (02:45),Newcastle Utd,1.4,2–3,1.2,Liverpool,"52,206",St. James' Park,Andre Marriner,Match Report,https://fbref.com/en/squads/b2b47a98/2018-2019/Newcastle-United-Stats,https://fbref.com/en/squads/822bd0ba/2018-2019/Liverpool-Stats,https://fbref.com/en/matches/0faa6fe4/Newcastle-United-Liverpool-May-4-2019-Premier-League,https://fbref.com/en/matches/0faa6fe4/Newcastle-United-Liverpool-May-4-2019-Premier-League
EPL,37,Sun,2019-05-05,14:00 (21:00),Huddersfield,1.1,1–1,1.3,Manchester Utd,"24,263",The John Smith's Stadium,Lee Mason,Match Report,https://fbref.com/en/squads/f5922ca5/2018-2019/Huddersfield-Town-Stats,https://fbref.com/en/squads/19538871/2018-2019/Manchester-United-Stats,https://fbref.com/en/matches/3c0da213/Huddersfield-Town-Manchester-United-May-5-2019-Premier-League,https://fbref.com/en/matches/3c0da213/Huddersfield-Town-Manchester-United-May-5-2019-Premier-League
EPL,37,Sun,2019-05-05,14:00 (21:00),Chelsea,1.9,3–0,1.6,Watford,"40,560",Stamford Bridge,Paul Tierney,Match Report,https://fbref.com/en/squads/cff3d9bb/2018-2019/Chelsea-Stats,https://fbref.com/en/squads/2abfe087/2018-2019/Watford-Stats,https://fbref.com/en/matches/bdf4e58c/Chelsea-Watford-May-5-2019-Premier-League,https://fbref.com/en/matches/bdf4e58c/Chelsea-Watford-May-5-2019-Premier-League
EPL,37,Sun,2019-05-05,16:30 (23:30),Arsenal,2.2,1–1,1.7,Brighton,"59,965",Emirates Stadium,Anthony Taylor,Match Report,https://fbref.com/en/squads/18bb7c10/2018-2019/Arsenal-Stats,https://fbref.com/en/squads/d07537b9/2018-2019/Brighton-and-Hove-Albion-Stats,https://fbref.com/en/matches/0fdf10d7/Arsenal-Brighton-and-Hove-Albion-May-5-2019-Premier-League,https://fbref.com/en/matches/0fdf10d7/Arsenal-Brighton-and-Hove-Albion-May-5-2019-Premier-League
