date,match_link,home,away,home_elo,away_elo
2018-12-15,https://fbref.com/en/matches/647e5834/Fulham-West-Ham-United-December-15-2018-Premier-League,Fulham,West Ham,1576.82055664,1692.6072998
2018-12-16,https://fbref.com/en/matches/330a90b9/Brighton-and-Hove-Albion-Chelsea-December-16-2018-Premier-League,Brighton,Chelsea,1639.73291016,1869.13024902
2018-12-16,https://fbref.com/en/matches/31896db5/Southampton-Arsenal-December-16-2018-Premier-League,Southampton,Arsenal,1609.2121582,1856.81884766
2018-12-16,https://fbref.com/en/matches/5e74670d/North-West-Derby-Liverpool-Manchester-United-December-16-2018-Premier-League,Liverpool,Manchester Utd,1931.11083984,1844.06799316
2018-12-21,https://fbref.com/en/matches/c9705ea1/Wolverhampton-Wanderers-Liverpool-December-21-2018-Premier-League,Wolves,Liverpool,1627.68103027,1931.11083984
2018-12-22,https://fbref.com/en/matches/ffe874ee/Arsenal-Burnley-December-22-2018-Premier-League,Arsenal,Burnley,1844.14624023,1615.60241699
2018-12-22,https://fbref.com/en/matches/056fa8cd/Manchester-City-Crystal-Palace-December-22-2018-Premier-League,Manchester City,Crystal Palace,1987.02075195,1640.05090332
2018-12-22,https://fbref.com/en/matches/1a9ca1ae/West-Ham-United-Watford-December-22-2018-Premier-League,West Ham,Watford,1699.45837402,1637.98120117
2018-12-22,https://fbref.com/en/matches/88800548/Chelsea-Leicester-City-December-22-2018-Premier-League,Chelsea,Leicester City,1859.34130859,1686.85290527
2018-12-22,https://fbref.com/en/matches/ee7f6109/Newcastle-United-Fulham-December-22-2018-Premier-League,Newcastle Utd,Fulham,1633.60131836,1574.63452148
2018-12-22,https://fbref.com/en/matches/0233399d/Bournemouth-Brighton-and-Hove-Albion-December-22-2018-Premier-League,Bournemouth,Brighton,1674.59521484,1637.546875
2018-12-22,https://fbref.com/en/matches/7dfcd16a/Huddersfield-Town-Southampton-December-22-2018-Premier-League,Huddersfield,Southampton,1546.71960449,1619.69885254
2018-12-22,https://fbref.com/en/matches/7d45c66e/Cardiff-City-Manchester-United-December-22-2018-Premier-League,Cardiff City,Manchester Utd,1563.46142578,1841.88195801
2018-12-23,https://fbref.com/en/matches/31157c7c/Everton-Tottenham-Hotspur-December-23-2018-Premier-League,Everton,Tottenham,1697.78564453,1907.59545898
2018-12-26,https://fbref.com/en/matches/8f09048d/Fulham-Wolverhampton-Wanderers-December-26-2018-Premier-League,Fulham,Wolves,1565.59741211,1623.85205078
2018-12-26,https://fbref.com/en/matches/56a793f1/Leicester-City-Manchester-City-December-26-2018-Premier-League,Leicester City,Manchester City,1692.8059082,1989.24987793
2018-12-26,https://fbref.com/en/matches/c58e407b/Crystal-Palace-Cardiff-City-December-26-2018-Premier-League,Crystal Palace,Cardiff City,1647.81835938,1558.53991699
2018-12-26,https://fbref.com/en/matches/5c08f848/Tottenham-Hotspur-Bournemouth-December-26-2018-Premier-League,Tottenham,Bournemouth,1909.20446777,1671.38928223
2018-12-26,https://fbref.com/en/matches/1eacf9b2/Manchester-United-Huddersfield-Town-December-26-2018-Premier-League,Manchester Utd,Huddersfield,1835.5032959,1539.03894043
2018-12-26,https://fbref.com/en/matches/146ab8f3/Burnley-Everton-December-26-2018-Premier-League,Burnley,Everton,1612.53417969,1697.78564453
2018-12-26,https://fbref.com/en/matches/3d252639/Liverpool-Newcastle-United-December-26-2018-Premier-League,Liverpool,Newcastle Utd,1941.31848145,1633.60131836
2018-12-26,https://fbref.com/en/matches/60a25a27/Brighton-and-Hove-Albion-Arsenal-December-26-2018-Premier-League,Brighton,Arsenal,1625.17370605,1844.14624023
2018-12-26,https://fbref.com/en/matches/1634f179/Watford-Chelsea-December-26-2018-Premier-League,Watford,Chelsea,1658.50891113,1863.56079102
2018-12-27,https://fbref.com/en/matches/697ac3ce/Southampton-West-Ham-United-December-27-2018-Premier-League,Southampton,West Ham,1630.59008789,1683.85217285
2018-12-29,https://fbref.com/en/matches/b815d126/Leicester-City-Cardiff-City-December-29-2018-Premier-League,Leicester City,Cardiff City,1692.8059082,1551.97949219
2018-12-29,https://fbref.com/en/matches/52202784/Brighton-and-Hove-Albion-Everton-December-29-2018-Premier-League,Brighton,Everton,1629.65039062,1689.3293457
2018-12-29,https://fbref.com/en/matches/d72c42c6/Tottenham-Hotspur-Wolverhampton-Wanderers-December-29-2018-Premier-League,Tottenham,Wolves,1917.6607666,1623.85131836
2018-12-29,https://fbref.com/en/matches/06693984/Watford-Newcastle-United-December-29-2018-Premier-League,Watford,Newcastle Utd,1658.50891113,1627.08435059
2018-12-29,https://fbref.com/en/matches/2cd7ca82/Fulham-Huddersfield-Town-December-29-2018-Premier-League,Fulham,Huddersfield,1569.1706543,1528.14770508
2018-12-29,https://fbref.com/en/matches/33716a25/Liverpool-Arsenal-December-29-2018-Premier-League,Liverpool,Arsenal,1941.31848145,1847.21435547
2018-12-30,https://fbref.com/en/matches/060ad174/Crystal-Palace-Chelsea-December-30-2018-Premier-League,Crystal Palace,Chelsea,1663.77575684,1849.84020996
2018-12-30,https://fbref.com/en/matches/ac412bcf/Burnley-West-Ham-United-December-30-2018-Premier-League,Burnley,West Ham,1597.56860352,1683.85217285
2018-12-30,https://fbref.com/en/matches/75424968/Southampton-Manchester-City-December-30-2018-Premier-League,Southampton,Manchester City,1630.59008789,1973.29260254
2018-12-30,https://fbref.com/en/matches/4c4766d0/Manchester-United-Bournemouth-December-30-2018-Premier-League,Manchester Utd,Bournemouth,1842.06359863,1671.38928223
2019-01-01,https://fbref.com/en/matches/6cbc15a7/Everton-Leicester-City-January-1-2019-Premier-League,Everton,Leicester City,1704.29492188,1706.16906738
2019-01-01,https://fbref.com/en/matches/652ef5bb/Arsenal-Fulham-January-1-2019-Premier-League,Arsenal,Fulham,1842.73779297,1569.17138672
2019-01-01,https://fbref.com/en/matches/eac5074c/Cardiff-City-Tottenham-Hotspur-January-1-2019-Premier-League,Cardiff City,Tottenham,1556.43469238,1922.09008789
2019-01-02,https://fbref.com/en/matches/49b9ddde/West-Ham-United-Brighton-and-Hove-Albion-January-2-2019-Premier-League,West Ham,Brighton,1691.95532227,1629.65039062
2019-01-02,https://fbref.com/en/matches/a37a4199/Chelsea-Southampton-January-2-2019-Premier-League,Chelsea,Southampton,1854.52526855,1622.48706055
2019-01-02,https://fbref.com/en/matches/c9e1c9f0/Huddersfield-Town-Burnley-January-2-2019-Premier-League,Huddersfield,Burnley,1526.05395508,1597.56860352
2019-01-02,https://fbref.com/en/matches/044d1986/Wolverhampton-Wanderers-Crystal-Palace-January-2-2019-Premier-League,Wolves,Crystal Palace,1623.85131836,1659.32055664
2019-01-02,https://fbref.com/en/matches/9a63d65c/Bournemouth-Watford-January-2-2019-Premier-League,Bournemouth,Watford,1666.95996094,1653.82385254
