date,match_link,home,away,home_elo,away_elo
2019-09-20,https://fbref.com/en/matches/ebbb65f5/Southampton-Bournemouth-September-20-2019-Premier-League,Southampton,Bournemouth,1682.12548828,1692.68041992
2019-09-21,https://fbref.com/en/matches/e30adc4b/Leicester-City-Tottenham-Hotspur-September-21-2019-Premier-League,Leicester City,Tottenham,1747.38928223,1886.8425293
2019-09-21,https://fbref.com/en/matches/707ee0eb/Everton-Sheffield-United-September-21-2019-Premier-League,Everton,Sheffield Utd,1749.98132324,1620.88122559
2019-09-21,https://fbref.com/en/matches/f97b0ce8/Burnley-Norwich-City-September-21-2019-Premier-League,Burnley,Norwich City,1685.4576416,1643.62414551
2019-09-21,https://fbref.com/en/matches/4672d0d7/Manchester-City-Watford-September-21-2019-Premier-League,Manchester City,Watford,2029.66540527,1653.75830078
2019-09-21,https://fbref.com/en/matches/966fb8b0/Newcastle-United-Brighton-and-Hove-Albion-September-21-2019-Premier-League,Newcastle Utd,Brighton,1703.78271484,1619.01306152
2019-09-22,https://fbref.com/en/matches/fe3e2bec/West-Ham-United-Manchester-United-September-22-2019-Premier-League,West Ham,Manchester Utd,1735.03417969,1837.0324707
2019-09-22,https://fbref.com/en/matches/d76eb681/Crystal-Palace-Wolverhampton-Wanderers-September-22-2019-Premier-League,Crystal Palace,Wolves,1738.03295898,1702.02160645
2019-09-22,https://fbref.com/en/matches/d5fa0563/Arsenal-Aston-Villa-September-22-2019-Premier-League,Arsenal,Aston Villa,1862.03503418,1612.6138916
2019-09-22,https://fbref.com/en/matches/02e3ae79/Chelsea-Liverpool-September-22-2019-Premier-League,Chelsea,Liverpool,1855.39025879,2034.75830078
2019-09-28,https://fbref.com/en/matches/1224c8ae/Sheffield-United-Liverpool-September-28-2019-Premier-League,Sheffield Utd,Liverpool,1639.15625,2035.01879883
2019-09-28,https://fbref.com/en/matches/37a51188/Aston-Villa-Burnley-September-28-2019-Premier-League,Aston Villa,Burnley,1610.80688477,1693.36828613
2019-09-28,https://fbref.com/en/matches/3b180c0d/Crystal-Palace-Norwich-City-September-28-2019-Premier-League,Crystal Palace,Norwich City,1735.38378906,1636.234375
2019-09-28,https://fbref.com/en/matches/4c088365/Wolverhampton-Wanderers-Watford-September-28-2019-Premier-League,Wolves,Watford,1704.67077637,1654.01867676
2019-09-28,https://fbref.com/en/matches/23ec5db0/Tottenham-Hotspur-Southampton-September-28-2019-Premier-League,Tottenham,Southampton,1887.10290527,1669.36352539
2019-09-28,https://fbref.com/en/matches/1d4b5564/Chelsea-Brighton-and-Hove-Albion-September-28-2019-Premier-League,Chelsea,Brighton,1855.65075684,1623.22277832
2019-09-28,https://fbref.com/en/matches/704e536e/Bournemouth-West-Ham-United-September-28-2019-Premier-League,Bournemouth,West Ham,1705.96337891,1748.11865234
2019-09-28,https://fbref.com/en/matches/1b9f4fc3/Everton-Manchester-City-September-28-2019-Premier-League,Everton,Manchester City,1732.22705078,2029.92578125
2019-09-29,https://fbref.com/en/matches/40d77688/Leicester-City-Newcastle-United-September-29-2019-Premier-League,Leicester City,Newcastle Utd,1757.79016113,1699.83349609
2019-09-30,https://fbref.com/en/matches/ce7501cd/Manchester-United-Arsenal-September-30-2019-Premier-League,Manchester Utd,Arsenal,1825.35327148,1874.55224609
2019-10-05,https://fbref.com/en/matches/aafb2d3a/Brighton-and-Hove-Albion-Tottenham-Hotspur-October-5-2019-Premier-League,Brighton,Tottenham,1616.7043457,1857.00537109
2019-10-05,https://fbref.com/en/matches/e50b8e5b/Norwich-City-Aston-Villa-October-5-2019-Premier-League,Norwich City,Aston Villa,1626.91516113,1608.1628418
2019-10-05,https://fbref.com/en/matches/2f9439d0/Burnley-Everton-October-5-2019-Premier-League,Burnley,Everton,1689.36828613,1725.0267334
2019-10-05,https://fbref.com/en/matches/aaed1c4e/Liverpool-Leicester-City-October-5-2019-Premier-League,Liverpool,Leicester City,2040.06176758,1766.34387207
2019-10-05,https://fbref.com/en/matches/2b83068d/Watford-Sheffield-United-October-5-2019-Premier-League,Watford,Sheffield Utd,1640.66137695,1636.1262207
2019-10-05,https://fbref.com/en/matches/23fe51bc/West-Ham-United-Crystal-Palace-October-5-2019-Premier-League,West Ham,Crystal Palace,1745.28015137,1738.05908203
2019-10-06,https://fbref.com/en/matches/9575566f/Arsenal-Bournemouth-October-6-2019-Premier-League,Arsenal,Bournemouth,1873.24291992,1702.15783691
2019-10-06,https://fbref.com/en/matches/0481092b/Manchester-City-Wolverhampton-Wanderers-October-6-2019-Premier-League,Manchester City,Wolves,2034.51416016,1708.81347656
2019-10-06,https://fbref.com/en/matches/078b24d4/Southampton-Chelsea-October-6-2019-Premier-League,Southampton,Chelsea,1665.45593262,1857.95068359
2019-10-06,https://fbref.com/en/matches/e4a80056/Newcastle-United-Manchester-United-October-6-2019-Premier-League,Newcastle Utd,Manchester Utd,1686.53076172,1821.82556152
2019-10-19,https://fbref.com/en/matches/0fa45675/Everton-West-Ham-United-October-19-2019-Premier-League,Everton,West Ham,1719.49707031,1747.1751709
2019-10-19,https://fbref.com/en/matches/d71c01eb/Bournemouth-Norwich-City-October-19-2019-Premier-League,Bournemouth,Norwich City,1704.05285645,1628.81005859
2019-10-19,https://fbref.com/en/matches/c17538b0/Chelsea-Newcastle-United-October-19-2019-Premier-League,Chelsea,Newcastle Utd,1857.95068359,1696.66235352
2019-10-19,https://fbref.com/en/matches/34685c72/Aston-Villa-Brighton-and-Hove-Albion-October-19-2019-Premier-League,Aston Villa,Brighton,1629.84057617,1640.44812012
2019-10-19,https://fbref.com/en/matches/644a3723/Wolverhampton-Wanderers-Southampton-October-19-2019-Premier-League,Wolves,Southampton,1716.60778809,1665.45593262
2019-10-19,https://fbref.com/en/matches/4df24be7/Tottenham-Hotspur-Watford-October-19-2019-Premier-League,Tottenham,Watford,1837.05151367,1640.6932373
2019-10-19,https://fbref.com/en/matches/3529c097/Leicester-City-Burnley-October-19-2019-Premier-League,Leicester City,Burnley,1766.53198242,1698.68786621
2019-10-19,https://fbref.com/en/matches/f334b1dc/Crystal-Palace-Manchester-City-October-19-2019-Premier-League,Crystal Palace,Manchester City,1749.54882812,2036.40905762
2019-10-20,https://fbref.com/en/matches/95c3f0c8/North-West-Derby-Manchester-United-Liverpool-October-20-2019-Premier-League,Manchester Utd,Liverpool,1820.70898438,2041.95678711
2019-10-21,https://fbref.com/en/matches/f63044fd/Sheffield-United-Arsenal-October-21-2019-Premier-League,Sheffield Utd,Arsenal,1637.98925781,1878.24902344
2019-10-25,https://fbref.com/en/matches/3e9712d7/Southampton-Leicester-City-October-25-2019-Premier-League,Southampton,Leicester City,1667.21020508,1777.71850586
2019-10-26,https://fbref.com/en/matches/e0a4db2d/Manchester-City-Aston-Villa-October-26-2019-Premier-League,Manchester City,Aston Villa,2027.92285156,1642.8560791
2019-10-26,https://fbref.com/en/matches/43aa7711/West-Ham-United-Sheffield-United-October-26-2019-Premier-League,West Ham,Sheffield Utd,1734.10546875,1658.96948242
2019-10-26,https://fbref.com/en/matches/1ef8e186/Watford-Bournemouth-October-26-2019-Premier-League,Watford,Bournemouth,1655.69714355,1703.40039062
2019-10-26,https://fbref.com/en/matches/f728ceea/Brighton-and-Hove-Albion-Everton-October-26-2019-Premier-League,Brighton,Everton,1639.88916016,1735.42858887
2019-10-26,https://fbref.com/en/matches/082dc9ef/Burnley-Chelsea-October-26-2019-Premier-League,Burnley,Chelsea,1699.95788574,1885.98168945
2019-10-27,https://fbref.com/en/matches/efe2b576/Newcastle-United-Wolverhampton-Wanderers-October-27-2019-Premier-League,Newcastle Utd,Wolves,1702.34094238,1741.23425293
2019-10-27,https://fbref.com/en/matches/077b30ff/Arsenal-Crystal-Palace-October-27-2019-Premier-League,Arsenal,Crystal Palace,1874.9329834,1753.50805664
2019-10-27,https://fbref.com/en/matches/a31a1d67/Norwich-City-Manchester-United-October-27-2019-Premier-League,Norwich City,Manchester Utd,1621.8828125,1821.28710938
2019-10-27,https://fbref.com/en/matches/16f28685/Liverpool-Tottenham-Hotspur-October-27-2019-Premier-League,Liverpool,Tottenham,2048.05102539,1840.78979492
2019-11-02,https://fbref.com/en/matches/9e35d172/Bournemouth-Manchester-United-November-2-2019-Premier-League,Bournemouth,Manchester Utd,1706.29101562,1828.09594727
2019-11-02,https://fbref.com/en/matches/21606115/Sheffield-United-Burnley-November-2-2019-Premier-League,Sheffield Utd,Burnley,1662.84741211,1695.33642578
2019-11-02,https://fbref.com/en/matches/afbdd3aa/Manchester-City-Southampton-November-2-2019-Premier-League,Manchester City,Southampton,2030.39990234,1648.93237305
2019-11-02,https://fbref.com/en/matches/21f39009/Brighton-and-Hove-Albion-Norwich-City-November-2-2019-Premier-League,Brighton,Norwich City,1651.30822754,1615.32299805
2019-11-02,https://fbref.com/en/matches/2206646c/Aston-Villa-Liverpool-November-2-2019-Premier-League,Aston Villa,Liverpool,1645.33325195,2050.52807617
2019-11-02,https://fbref.com/en/matches/a3427b2c/Arsenal-Wolverhampton-Wanderers-November-2-2019-Premier-League,Arsenal,Wolves,1873.37353516,1746.29992676
2019-11-02,https://fbref.com/en/matches/ac4523c2/West-Ham-United-Newcastle-United-November-2-2019-Premier-League,West Ham,Newcastle Utd,1732.70458984,1701.69067383
2019-11-02,https://fbref.com/en/matches/0b8b7f66/Watford-Chelsea-November-2-2019-Premier-League,Watford,Chelsea,1655.28356934,1888.4588623
2019-11-03,https://fbref.com/en/matches/25d28387/Crystal-Palace-Leicester-City-November-3-2019-Premier-League,Crystal Palace,Leicester City,1758.5213623,1800.95056152
2019-11-03,https://fbref.com/en/matches/efe9c8f4/Everton-Tottenham-Hotspur-November-3-2019-Premier-League,Everton,Tottenham,1728.96362305,1840.93212891
2019-11-08,https://fbref.com/en/matches/e92f4d2c/Norwich-City-Watford-November-8-2019-Premier-League,Norwich City,Watford,1605.11315918,1648.95056152
2019-11-09,https://fbref.com/en/matches/99680077/Chelsea-Crystal-Palace-November-9-2019-Premier-League,Chelsea,Crystal Palace,1894.34277344,1743.98535156
2019-11-09,https://fbref.com/en/matches/698f846d/Newcastle-United-Bournemouth-November-9-2019-Premier-League,Newcastle Utd,Bournemouth,1709.93078613,1713.4954834
2019-11-09,https://fbref.com/en/matches/559f666e/Burnley-West-Ham-United-November-9-2019-Premier-League,Burnley,West Ham,1680.38684082,1720.93481445
2019-11-09,https://fbref.com/en/matches/ec70bb2c/Tottenham-Hotspur-Sheffield-United-November-9-2019-Premier-League,Tottenham,Sheffield Utd,1843.9029541,1672.88647461
2019-11-09,https://fbref.com/en/matches/553c5b11/Southampton-Everton-November-9-2019-Premier-League,Southampton,Everton,1645.6307373,1727.8404541
2019-11-09,https://fbref.com/en/matches/8e13e609/Leicester-City-Arsenal-November-9-2019-Premier-League,Leicester City,Arsenal,1810.5760498,1859.32556152
2019-11-10,https://fbref.com/en/matches/2794f89d/Wolverhampton-Wanderers-Aston-Villa-November-10-2019-Premier-League,Wolves,Aston Villa,1751.96020508,1639.86938477
2019-11-10,https://fbref.com/en/matches/014bbabe/Manchester-United-Brighton-and-Hove-Albion-November-10-2019-Premier-League,Manchester Utd,Brighton,1822.54077148,1657.98828125
2019-11-10,https://fbref.com/en/matches/47880eb7/Liverpool-Manchester-City-November-10-2019-Premier-League,Liverpool,Manchester City,2052.48828125,2024.3104248
2019-11-23,https://fbref.com/en/matches/a7dc884b/West-Ham-United-Tottenham-Hotspur-November-23-2019-Premier-League,West Ham,Tottenham,1720.93481445,1845.28369141
2019-11-23,https://fbref.com/en/matches/0b1da656/Crystal-Palace-Liverpool-November-23-2019-Premier-League,Crystal Palace,Liverpool,1745.36621094,2053.86914062
2019-11-23,https://fbref.com/en/matches/19a8b14e/Arsenal-Southampton-November-23-2019-Premier-League,Arsenal,Southampton,1850.02722168,1639.53588867
2019-11-23,https://fbref.com/en/matches/219643bc/Bournemouth-Wolverhampton-Wanderers-November-23-2019-Premier-League,Bournemouth,Wolves,1714.8762207,1751.96020508
2019-11-23,https://fbref.com/en/matches/464461f5/Everton-Norwich-City-November-23-2019-Premier-League,Everton,Norwich City,1736.69677734,1606.49401855
2019-11-23,https://fbref.com/en/matches/d4aea4c0/Watford-Burnley-November-23-2019-Premier-League,Watford,Burnley,1662.12268066,1694.48608398
2019-11-23,https://fbref.com/en/matches/d0f6bac9/Brighton-and-Hove-Albion-Leicester-City-November-23-2019-Premier-League,Brighton,Leicester City,1657.98828125,1811.95690918
2019-11-23,https://fbref.com/en/matches/d16305c7/Manchester-City-Chelsea-November-23-2019-Premier-League,Manchester City,Chelsea,2025.69128418,1895.72363281
2019-11-24,https://fbref.com/en/matches/a1d9d65f/Sheffield-United-Manchester-United-November-24-2019-Premier-League,Sheffield Utd,Manchester Utd,1680.13195801,1827.30603027
2019-11-25,https://fbref.com/en/matches/f6f8808e/Aston-Villa-Newcastle-United-November-25-2019-Premier-League,Aston Villa,Newcastle Utd,1637.25695801,1717.8692627
2019-11-30,https://fbref.com/en/matches/f43fa290/Newcastle-United-Manchester-City-November-30-2019-Premier-League,Newcastle Utd,Manchester City,1702.01245117,2010.47192383
2019-11-30,https://fbref.com/en/matches/1722ba52/Tottenham-Hotspur-Bournemouth-November-30-2019-Premier-League,Tottenham,Bournemouth,1846.06018066,1696.23535156
2019-11-30,https://fbref.com/en/matches/2c240ae6/Liverpool-Brighton-and-Hove-Albion-November-30-2019-Premier-League,Liverpool,Brighton,2053.0612793,1642.35522461
2019-11-30,https://fbref.com/en/matches/86428aca/Burnley-Crystal-Palace-November-30-2019-Premier-League,Burnley,Crystal Palace,1697.00463867,1734.47546387
2019-11-30,https://fbref.com/en/matches/aa1ff9cd/Chelsea-West-Ham-United-November-30-2019-Premier-League,Chelsea,West Ham,1892.02246094,1698.28063965
2019-11-30,https://fbref.com/en/matches/3f1fdbad/Southampton-Watford-November-30-2019-Premier-League,Southampton,Watford,1642.44665527,1643.22753906
2019-12-01,https://fbref.com/en/matches/39fce32e/Norwich-City-Arsenal-December-1-2019-Premier-League,Norwich City,Arsenal,1609.18322754,1839.7565918
2019-12-01,https://fbref.com/en/matches/53a77072/Wolverhampton-Wanderers-Sheffield-United-December-1-2019-Premier-League,Wolves,Sheffield Utd,1749.5098877,1679.02001953
2019-12-01,https://fbref.com/en/matches/aa2284c2/Leicester-City-Everton-December-1-2019-Premier-League,Leicester City,Everton,1826.57897949,1705.83947754
2019-12-01,https://fbref.com/en/matches/e88d9028/Manchester-United-Aston-Villa-December-1-2019-Premier-League,Manchester Utd,Aston Villa,1825.38842773,1636.73706055
2019-12-03,https://fbref.com/en/matches/fd541a1f/Crystal-Palace-Bournemouth-December-3-2019-Premier-League,Crystal Palace,Bournemouth,1725.45861816,1684.03027344
2019-12-03,https://fbref.com/en/matches/4d718594/Burnley-Manchester-City-December-3-2019-Premier-League,Burnley,Manchester City,1684.46240234,2001.45507812
2019-12-04,https://fbref.com/en/matches/292d0f46/Wolverhampton-Wanderers-West-Ham-United-December-4-2019-Premier-League,Wolves,West Ham,1745.65856934,1703.04125977
2019-12-04,https://fbref.com/en/matches/614c7c1f/Manchester-United-Tottenham-Hotspur-December-4-2019-Premier-League,Manchester Utd,Tottenham,1801.71398926,1837.04333496
2019-12-04,https://fbref.com/en/matches/8b04b0d5/Leicester-City-Watford-December-4-2019-Premier-League,Leicester City,Watford,1817.56225586,1627.7565918
2019-12-04,https://fbref.com/en/matches/367829b6/Southampton-Norwich-City-December-4-2019-Premier-League,Southampton,Norwich City,1639.88391113,1600.16638184
2019-12-04,https://fbref.com/en/matches/3f316110/Chelsea-Aston-Villa-December-4-2019-Premier-League,Chelsea,Aston Villa,1883.00561523,1642.46765137
2019-12-04,https://fbref.com/en/matches/de0ec650/Merseyside-Derby-Liverpool-Everton-December-4-2019-Premier-League,Liverpool,Everton,2044.04443359,1705.83947754
2019-12-05,https://fbref.com/en/matches/8a9fa2d9/Sheffield-United-Newcastle-United-December-5-2019-Premier-League,Sheffield Utd,Newcastle Utd,1670.00317383,1699.08312988
2019-12-05,https://fbref.com/en/matches/372828cb/Arsenal-Brighton-and-Hove-Albion-December-5-2019-Premier-League,Arsenal,Brighton,1818.32104492,1632.57019043
2019-12-07,https://fbref.com/en/matches/1b69dd66/Everton-Chelsea-December-7-2019-Premier-League,Everton,Chelsea,1699.8939209,1871.40356445
2019-12-07,https://fbref.com/en/matches/90976b40/Watford-Crystal-Palace-December-7-2019-Premier-League,Watford,Crystal Palace,1627.7565918,1738.00085449
2019-12-07,https://fbref.com/en/matches/b7f0ca17/Bournemouth-Liverpool-December-7-2019-Premier-League,Bournemouth,Liverpool,1684.03027344,2044.81262207
2019-12-07,https://fbref.com/en/matches/56da163b/Tottenham-Hotspur-Burnley-December-7-2019-Premier-League,Tottenham,Burnley,1840.23156738,1684.46240234
2019-12-07,https://fbref.com/en/matches/bf9c0d50/Manchester-Derby-Manchester-City-Manchester-United-December-7-2019-Premier-League,Manchester City,Manchester Utd,1995.36767578,1803.53710938
2019-12-08,https://fbref.com/en/matches/559e812a/Aston-Villa-Leicester-City-December-8-2019-Premier-League,Aston Villa,Leicester City,1640.2923584,1821.52770996
2019-12-08,https://fbref.com/en/matches/529b20fa/Norwich-City-Sheffield-United-December-8-2019-Premier-League,Norwich City,Sheffield Utd,1604.39086914,1660.99853516
2019-12-08,https://fbref.com/en/matches/5d9f7fe3/Newcastle-United-Southampton-December-8-2019-Premier-League,Newcastle Utd,Southampton,1711.93920898,1645.36694336
2019-12-08,https://fbref.com/en/matches/daad5806/Brighton-and-Hove-Albion-Wolverhampton-Wanderers-December-8-2019-Premier-League,Brighton,Wolves,1632.57019043,1745.65856934
2019-12-09,https://fbref.com/en/matches/a48c4638/West-Ham-United-Arsenal-December-9-2019-Premier-League,West Ham,Arsenal,1695.32177734,1800.39587402
2019-12-14,https://fbref.com/en/matches/f33bb4b3/Liverpool-Watford-December-14-2019-Premier-League,Liverpool,Watford,2056.98144531,1627.74804688
2019-12-14,https://fbref.com/en/matches/b75094e0/Chelsea-Bournemouth-December-14-2019-Premier-League,Chelsea,Bournemouth,1860.35424805,1679.84802246
2019-12-14,https://fbref.com/en/matches/b1b5e590/Sheffield-United-Aston-Villa-December-14-2019-Premier-League,Sheffield Utd,Aston Villa,1670.94494629,1633.796875
2019-12-14,https://fbref.com/en/matches/3b2eb152/Leicester-City-Norwich-City-December-14-2019-Premier-League,Leicester City,Norwich City,1835.72167969,1592.98693848
2019-12-14,https://fbref.com/en/matches/4c3c57fa/Burnley-Newcastle-United-December-14-2019-Premier-League,Burnley,Newcastle Utd,1676.88012695,1718.91174316
2019-12-14,https://fbref.com/en/matches/a47901a8/Southampton-West-Ham-United-December-14-2019-Premier-League,Southampton,West Ham,1642.41992188,1689.92150879
2019-12-15,https://fbref.com/en/matches/e9e002fb/Wolverhampton-Wanderers-Tottenham-Hotspur-December-15-2019-Premier-League,Wolves,Tottenham,1754.12890625,1835.91101074
2019-12-15,https://fbref.com/en/matches/240ac5ad/Manchester-United-Everton-December-15-2019-Premier-League,Manchester Utd,Everton,1819.51220703,1719.44287109
2019-12-15,https://fbref.com/en/matches/bed05936/Arsenal-Manchester-City-December-15-2019-Premier-League,Arsenal,Manchester City,1812.0480957,1993.34960938
2019-12-16,https://fbref.com/en/matches/1163ec4a/Crystal-Palace-Brighton-and-Hove-Albion-December-16-2019-Premier-League,Crystal Palace,Brighton,1745.76879883,1651.77185059
2019-12-21,https://fbref.com/en/matches/b9d1d1a7/Everton-Arsenal-December-21-2019-Premier-League,Everton,Arsenal,1719.44287109,1810.26989746
