date,match_link,home,away,home_elo,away_elo
2018-09-23,https://fbref.com/en/matches/6c773dd6/Lazio-Genoa-September-23-2018-Serie-A,Lazio,Genoa,1755.5123291,1568.06750488
2018-09-23,https://fbref.com/en/matches/6d33bbb0/Bologna-Roma-September-23-2018-Serie-A,Bologna,Roma,1524.96240234,1827.33605957
2018-09-23,https://fbref.com/en/matches/f06bb875/Milan-Atalanta-September-23-2018-Serie-A,Milan,Atalanta,1727.91259766,1709.97912598
2018-09-23,https://fbref.com/en/matches/37d02d43/Frosinone-Juventus-September-23-2018-Serie-A,Frosinone,Juventus,1479.45703125,1977.30419922
2018-09-25,https://fbref.com/en/matches/cc3de56b/Internazionale-Fiorentina-September-25-2018-Serie-A,Inter,Fiorentina,1744.08325195,1701.11376953
2018-09-26,https://fbref.com/en/matches/55e64680/Udinese-Lazio-September-26-2018-Serie-A,Udinese,Lazio,1562.45349121,1755.5123291
2018-09-26,https://fbref.com/en/matches/e4017e17/Atalanta-Torino-September-26-2018-Serie-A,Atalanta,Torino,1712.4519043,1680.97363281
2018-09-26,https://fbref.com/en/matches/539bea82/Genoa-Chievo-September-26-2018-Serie-A,Genoa,Chievo,1569.19567871,1557.40136719
2018-09-26,https://fbref.com/en/matches/8ab82da5/Roma-Frosinone-September-26-2018-Serie-A,Roma,Frosinone,1828.4642334,1480.58508301
2018-09-26,https://fbref.com/en/matches/c541e5e5/Juventus-Bologna-September-26-2018-Serie-A,Juventus,Bologna,1978.70117188,1526.0904541
2018-09-26,https://fbref.com/en/matches/3e70776d/Napoli-Parma-September-26-2018-Serie-A,Napoli,Parma,1843.12194824,1493.8918457
2018-09-26,https://fbref.com/en/matches/5735413c/Cagliari-Sampdoria-September-26-2018-Serie-A,Cagliari,Sampdoria,1561.78967285,1626.08032227
2018-09-27,https://fbref.com/en/matches/0b869122/SPAL-Sassuolo-September-27-2018-Serie-A,SPAL,Sassuolo,1582.27197266,1623.45849609
2018-09-27,https://fbref.com/en/matches/dfc7da77/Empoli-Milan-September-27-2018-Serie-A,Empoli,Milan,1585.96679688,1727.91259766
2018-09-29,https://fbref.com/en/matches/f37a8fa3/Roma-Lazio-September-29-2018-Serie-A,Roma,Lazio,1808.92822266,1760.00183105
2018-09-29,https://fbref.com/en/matches/d2cccf44/Juventus-Napoli-September-29-2018-Serie-A,Juventus,Napoli,1978.70117188,1851.04870605
2018-09-29,https://fbref.com/en/matches/f4a15ae9/Internazionale-Cagliari-September-29-2018-Serie-A,Inter,Cagliari,1750.97216797,1550.2779541
2018-09-30,https://fbref.com/en/matches/83129638/Bologna-Udinese-September-30-2018-Serie-A,Bologna,Udinese,1545.62634277,1576.0012207
