PlayerUrl,PlayerName,Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Summery-Performance-Gls,Summery-Performance-Ast,Summery-Performance-PK,Summery-Performance-PKatt,Summery-Performance-Sh,Summery-Performance-SoT,Summery-Performance-CrdY,Summery-Performance-CrdR,Summery-Performance-Touches,Summery-Performance-Press,Summery-Performance-Tkl,Summery-Performance-Int,Summery-Performance-Blocks,Summery-Expected-xG,Summery-Expected-npxG,Summery-Expected-xA,Summery-SCA-SCA,Summery-SCA-GCA,Summery-Passes-Cmp,Summery-Passes-Att,Summery-Passes-Cmp%,Summery-Passes-Prog,Summery-Carries-Carries,Summery-Carries-Prog,Summery-Dribbles-Succ,Summery-Dribbles-Att,Passing-Total-Cmp,Passing-Total-Att,Passing-Total-Cmp%,Passing-Total-TotDist,Passing-Total-PrgDist,Passing-Short-Cmp,Passing-Short-Att,Passing-Short-Cmp%,Passing-Medium-Cmp,Passing-Medium-Att,Passing-Medium-Cmp%,Passing-Long-Cmp,Passing-Long-Att,Passing-Long-Cmp%,Passing-Ast,Passing-xA,Passing-KP,Passing-1/3,Passing-PPA,Passing-CrsPA,Passing-Prog,PassingTypes-PassAttempted,PassingTypes-PassTypes-Live,PassingTypes-PassTypes-Dead,PassingTypes-PassTypes-FK,PassingTypes-PassTypes-TB,PassingTypes-PassTypes-Press,PassingTypes-PassTypes-Sw,PassingTypes-PassTypes-Crs,PassingTypes-PassTypes-CK,PassingTypes-CornerKicks-In,PassingTypes-CornerKicks-Out,PassingTypes-CornerKicks-Str,PassingTypes-Height-Ground,PassingTypes-Height-Low,PassingTypes-Height-High,PassingTypes-BodyParts-Left,PassingTypes-BodyParts-Right,PassingTypes-BodyParts-Head,PassingTypes-BodyParts-TI,PassingTypes-BodyParts-Other,PassingTypes-Outcomes-Cmp,PassingTypes-Outcomes-Off,PassingTypes-Outcomes-Out,PassingTypes-Outcomes-Int,PassingTypes-Outcomes-Blocks,GCA-SCATypes-SCA,GCA-SCATypes-PassLive,GCA-SCATypes-PassDead,GCA-SCATypes-Drib,GCA-SCATypes-Sh,GCA-SCATypes-Fld,GCA-SCATypes-Def,GCA-GCATypes-GCA,GCA-GCATypes-PassLive,GCA-GCATypes-PassDead,GCA-GCATypes-Drib,GCA-GCATypes-Sh,GCA-GCATypes-Fld,GCA-GCATypes-Def,Defence-Tackles-Tkl,Defence-Tackles-TklW,Defence-Tackles-Def-3rd,Defence-Tackles-Mid-3rd,Defence-Tackles-Att-3rd,Defence-VsDribbles-Tkl,Defence-VsDribbles-Att,Defence-VsDribbles-Tkl%,Defence-VsDribbles-Past,Defence-Pressures-Press,Defence-Pressures-Succ,Defence-Pressures-%,Defence-Pressures-Def-3rd,Defence-Pressures-Mid-3rd,Defence-Pressures-Att-3rd,Defence-Blocks-Blocks,Defence-Blocks-Sh,Defence-Blocks-ShSv,Defence-Blocks-Pass,Defence-Int,Defence-Tkl+Int,Defence-Clr,Defence-Err,Possession-Touches-Touches,Possession-Touches-Def-Pen,Possession-Touches-Def-3rd,Possession-Touches-Mid-3rd,Possession-Touches-Att-3rd,Possession-Touches-Att-Pen,Possession-Touches-Live,Possession-Dribbles-Succ,Possession-Dribbles-Att,Possession-Dribbles-Succ%,Possession-Dribbles-#Pl,Possession-Dribbles-Megs,Possession-Carries-Carries,Possession-Carries-TotDist,Possession-Carries-PrgDist,Possession-Carries-Prog,Possession-Carries-1/3,Possession-Carries-CPA,Possession-Carries-Mis,Possession-Carries-Dis,Possession-Receiving-Targ,Possession-Receiving-Rec,Possession-Receiving-Rec%,Possession-Receiving-Prog,Misc-Performance-CrdY,Misc-Performance-CrdR,Misc-Performance-2CrdY,Misc-Performance-Fls,Misc-Performance-Fld,Misc-Performance-Off,Misc-Performance-Crs,Misc-Performance-Int,Misc-Performance-TklW,Misc-Performance-PKwon,Misc-Performance-PKcon,Misc-Performance-OG,Misc-Performance-Recov,Misc-AerialDuels-Won,Misc-AerialDuels-Lost,Misc-AerialDuels-Won%
https://fbref.com/en/players/016ff750,Valentino Lazaro,2015-2016,2016-03-05,Sat,Bundesliga,Matchweek 26,Home,W 3–0,RB Salzburg,Grödig,N,,34.0,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
https://fbref.com/en/players/016ff750,Valentino Lazaro,2015-2016,2016-03-12,Sat,Bundesliga,Matchweek 27,Away,D 1–1,RB Salzburg,Wolfsberger AC,Y,,73.0,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
https://fbref.com/en/players/016ff750,Valentino Lazaro,2015-2016,2016-04-03,Sun,Bundesliga,Matchweek 29,Away,D 1–1,RB Salzburg,Rapid Wien,N,,21.0,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
https://fbref.com/en/players/016ff750,Valentino Lazaro,2015-2016,2016-04-10,Sun,Bundesliga,Matchweek 30,Home,W 1–0,RB Salzburg,Admira,Y,,75.0,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
https://fbref.com/en/players/016ff750,Valentino Lazaro,2015-2016,2016-04-23,Sat,Bundesliga,Matchweek 32,Away,W 3–1,RB Salzburg,SCR Altach,Y,,86.0,0,0,0,0,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
https://fbref.com/en/players/016ff750,Valentino Lazaro,2015-2016,2016-05-01,Sun,Bundesliga,Matchweek 33,Away,W 2–0,RB Salzburg,Austria Wien,Y,,90.0,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
https://fbref.com/en/players/016ff750,Valentino Lazaro,2015-2016,2016-05-07,Sat,Bundesliga,Matchweek 34,Home,D 1–1,RB Salzburg,Sturm Graz,Y,,90.0,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
https://fbref.com/en/players/016ff750,Valentino Lazaro,2015-2016,2016-05-15,Sun,Bundesliga,Matchweek 36,Home,W 1–0,RB Salzburg,Wolfsberger AC,Y,,90.0,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
https://fbref.com/en/players/016ff750,Valentino Lazaro,2016-2017,2016-07-12,Tue,Champions Lg,Second qualifying round,Home,W 1–0,at RB Salzburg,lv FK Liepāja,Y,RW,70.0,0,0,0,0,1.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,,,,
https://fbref.com/en/players/016ff750,Valentino Lazaro,2016-2017,2016-07-19,Tue,Champions Lg,Second qualifying round,Away,W 2–0,at RB Salzburg,lv FK Liepāja,Y,RM,90.0,0,0,0,0,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,1.0,13.0,4.0,3.0,0.0,0.0,0.0,,,,
https://fbref.com/en/players/016ff750,Valentino Lazaro,2016-2017,2016-07-23,Sat,Bundesliga,Matchweek 1,Away,L 1–3,RB Salzburg,Sturm Graz,Y,FW,90.0,0,0,0,0,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,,,,
https://fbref.com/en/players/016ff750,Valentino Lazaro,2016-2017,2016-07-26,Tue,Champions Lg,Third qualifying round,Away,W 1–0,at RB Salzburg,al Partizani Tirana,Y,RM,89.0,0,0,0,0,1.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,,,,
https://fbref.com/en/players/016ff750,Valentino Lazaro,2016-2017,2016-07-30,Sat,Bundesliga,Matchweek 2,Home,D 1–1,RB Salzburg,Wolfsberger AC,Y,FW,61.0,0,0,0,0,1.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,,,,
https://fbref.com/en/players/016ff750,Valentino Lazaro,2016-2017,2016-08-03,Wed,Champions Lg,Third qualifying round,Home,W 2–0,at RB Salzburg,al Partizani Tirana,Y,RW,74.0,0,0,0,0,5.0,2.0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,,,,
https://fbref.com/en/players/016ff750,Valentino Lazaro,2016-2017,2016-08-06,Sat,Bundesliga,Matchweek 3,Home,W 2–0,RB Salzburg,St. Pölten,Y,AM,81.0,0,0,0,0,3.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,,,,
https://fbref.com/en/players/016ff750,Valentino Lazaro,2016-2017,2016-08-13,Sat,Bundesliga,Matchweek 4,Away,W 2–0,RB Salzburg,Ried,Y,AM,71.0,0,0,0,0,3.0,1.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,,,,
https://fbref.com/en/players/016ff750,Valentino Lazaro,2016-2017,2016-08-16,Tue,Champions Lg,Play-off round,Away,D 1–1,at RB Salzburg,hr Dinamo Zagreb,Y,RW,90.0,1,0,0,0,4.0,2.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,,,,
https://fbref.com/en/players/016ff750,Valentino Lazaro,2016-2017,2016-08-24,Wed,Champions Lg,Play-off round,Home,L 1–2,at RB Salzburg,hr Dinamo Zagreb,Y,RW,61.0,1,0,0,0,1.0,1.0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,
https://fbref.com/en/players/016ff750,Valentino Lazaro,2016-2017,2016-08-28,Sun,Bundesliga,Matchweek 6,Away,D 0–0,RB Salzburg,Rapid Wien,Y,FW,88.0,0,0,0,0,1.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,
https://fbref.com/en/players/016ff750,Valentino Lazaro,2016-2017,2016-09-11,Sun,Bundesliga,Matchweek 7,Away,W 4–0,RB Salzburg,Admira,Y,FW,62.0,0,0,0,0,2.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,,,,
https://fbref.com/en/players/016ff750,Valentino Lazaro,2016-2017,2016-09-15,Thu,Europa Lg,Group stage,Home,L 0–1,at RB Salzburg,ru Krasnodar,Y,AM,90.0,0,0,0,0,1.0,1.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,,,,
https://fbref.com/en/players/016ff750,Valentino Lazaro,2016-2017,2016-09-18,Sun,Bundesliga,Matchweek 8,Home,W 4–1,RB Salzburg,Austria Wien,Y,FW,62.0,0,0,0,0,2.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
https://fbref.com/en/players/016ff750,Valentino Lazaro,2016-2017,2016-09-25,Sun,Bundesliga,Matchweek 9,Away,D 0–0,RB Salzburg,SCR Altach,Y,RB,90.0,0,0,0,0,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,0.0,,,,
https://fbref.com/en/players/016ff750,Valentino Lazaro,2016-2017,2016-09-29,Thu,Europa Lg,Group stage,Away,L 1–3,at RB Salzburg,de Schalke 04,Y,AM,64.0,0,0,0,0,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
https://fbref.com/en/players/016ff750,Valentino Lazaro,2016-2017,2016-10-02,Sun,Bundesliga,Matchweek 10,Home,L 0–1,RB Salzburg,Sturm Graz,Y,FW,71.0,0,0,0,0,1.0,1.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,,,,
https://fbref.com/en/players/016ff750,Valentino Lazaro,2016-2017,2016-10-15,Sat,Bundesliga,Matchweek 11,Away,D 2–2,RB Salzburg,Wolfsberger AC,Y,RM,90.0,1,0,0,0,1.0,1.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,,,,
https://fbref.com/en/players/016ff750,Valentino Lazaro,2016-2017,2016-10-20,Thu,Europa Lg,Group stage,Home,L 0–1,at RB Salzburg,fr Nice,Y,LW,79.0,0,0,0,0,1.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,,,,
