league,week,day,date,time,home,home_xg,score,away_xg,away,attendance,venue,referee,match_report,home_link,away_link,match_link,report_link
ISA,36,Wed,2021-05-12,20:45 (02:45),Atalanta,1.8,2–0,0.3,Benevento,,Stadio Atleti Azzurri d'Italia,Davide Massa,Match Report,https://fbref.com/en/squads/922493f3/2020-2021/Atalanta-Stats,https://fbref.com/en/squads/4fcb34fd/2020-2021/Benevento-Stats,https://fbref.com/en/matches/030a58e3/Atalanta-Benevento-May-12-2021-Serie-A,https://fbref.com/en/matches/030a58e3/Atalanta-Benevento-May-12-2021-Serie-A
ISA,36,Wed,2021-05-12,20:45 (02:45),Sampdoria,1.8,2–2,2.7,Spezia,,Stadio Comunale Luigi Ferraris,Fabio Maresca,Match Report,https://fbref.com/en/squads/8ff9e3b3/2020-2021/Sampdoria-Stats,https://fbref.com/en/squads/68449f6d/2020-2021/Spezia-Stats,https://fbref.com/en/matches/0d1eeeb7/Sampdoria-Spezia-May-12-2021-Serie-A,https://fbref.com/en/matches/0d1eeeb7/Sampdoria-Spezia-May-12-2021-Serie-A
ISA,36,Wed,2021-05-12,20:45 (02:45),Torino,1.1,0–7,3.9,Milan,,Stadio Olimpico di Torino,Marco Guida,Match Report,https://fbref.com/en/squads/105360fe/2020-2021/Torino-Stats,https://fbref.com/en/squads/dc56fe14/2020-2021/Milan-Stats,https://fbref.com/en/matches/5e3779b5/Torino-Milan-May-12-2021-Serie-A,https://fbref.com/en/matches/5e3779b5/Torino-Milan-May-12-2021-Serie-A
ISA,36,Wed,2021-05-12,20:45 (02:45),Lazio,1.7,1–0,0.6,Parma,,Stadio Olimpico,Federico Dionisi,Match Report,https://fbref.com/en/squads/7213da33/2020-2021/Lazio-Stats,https://fbref.com/en/squads/eab4234c/2020-2021/Parma-Stats,https://fbref.com/en/matches/d0d89fa8/Lazio-Parma-May-12-2021-Serie-A,https://fbref.com/en/matches/d0d89fa8/Lazio-Parma-May-12-2021-Serie-A
ISA,36,Wed,2021-05-12,20:45 (02:45),Sassuolo,2.4,1–3,1.4,Juventus,,Stadio Città del Tricolore,Piero Giacomelli,Match Report,https://fbref.com/en/squads/e2befd26/2020-2021/Sassuolo-Stats,https://fbref.com/en/squads/e0652b02/2020-2021/Juventus-Stats,https://fbref.com/en/matches/1c41e914/Sassuolo-Juventus-May-12-2021-Serie-A,https://fbref.com/en/matches/1c41e914/Sassuolo-Juventus-May-12-2021-Serie-A
ISA,36,Wed,2021-05-12,20:45 (02:45),Bologna,2.2,0–2,1.8,Genoa,,Stadio Renato Dall'Ara,Francesco Fourneau,Match Report,https://fbref.com/en/squads/1d8099f8/2020-2021/Bologna-Stats,https://fbref.com/en/squads/658bf2de/2020-2021/Genoa-Stats,https://fbref.com/en/matches/a70859d6/Bologna-Genoa-May-12-2021-Serie-A,https://fbref.com/en/matches/a70859d6/Bologna-Genoa-May-12-2021-Serie-A
ISA,36,Thu,2021-05-13,20:45 (02:45),Crotone,0.6,2–1,0.7,Hellas Verona,,Stadio Ezio Scida,Luca Massimi,Match Report,https://fbref.com/en/squads/3074d7b1/2020-2021/Crotone-Stats,https://fbref.com/en/squads/0e72edf2/2020-2021/Hellas-Verona-Stats,https://fbref.com/en/matches/873ae989/Crotone-Hellas-Verona-May-13-2021-Serie-A,https://fbref.com/en/matches/873ae989/Crotone-Hellas-Verona-May-13-2021-Serie-A
ISA,37,Sat,2021-05-15,15:00 (21:00),Genoa,2.0,3–4,2.3,Atalanta,,Stadio Comunale Luigi Ferraris,Livio Marinelli,Match Report,https://fbref.com/en/squads/658bf2de/2020-2021/Genoa-Stats,https://fbref.com/en/squads/922493f3/2020-2021/Atalanta-Stats,https://fbref.com/en/matches/ac8da305/Genoa-Atalanta-May-15-2021-Serie-A,https://fbref.com/en/matches/ac8da305/Genoa-Atalanta-May-15-2021-Serie-A
ISA,37,Sat,2021-05-15,15:00 (21:00),Spezia,2.5,4–1,1.0,Torino,,Stadio Dino Manuzzi,Daniele Orsato,Match Report,https://fbref.com/en/squads/68449f6d/2020-2021/Spezia-Stats,https://fbref.com/en/squads/105360fe/2020-2021/Torino-Stats,https://fbref.com/en/matches/76a3787a/Spezia-Torino-May-15-2021-Serie-A,https://fbref.com/en/matches/76a3787a/Spezia-Torino-May-15-2021-Serie-A
ISA,37,Sat,2021-05-15,18:00 (00:00),Juventus,2.5,3–2,1.3,Inter,,Allianz Stadium,Giampaolo Calvarese,Match Report,https://fbref.com/en/squads/e0652b02/2020-2021/Juventus-Stats,https://fbref.com/en/squads/d609edc0/2020-2021/Internazionale-Stats,https://fbref.com/en/matches/dd907cde/Derby-dItalia-Juventus-Internazionale-May-15-2021-Serie-A,https://fbref.com/en/matches/dd907cde/Derby-dItalia-Juventus-Internazionale-May-15-2021-Serie-A
ISA,37,Sat,2021-05-15,20:45 (02:45),Roma,0.9,2–0,0.9,Lazio,,Stadio Olimpico,Luca Pairetto,Match Report,https://fbref.com/en/squads/cf74a709/2020-2021/Roma-Stats,https://fbref.com/en/squads/7213da33/2020-2021/Lazio-Stats,https://fbref.com/en/matches/4af9058b/Roma-Lazio-May-15-2021-Serie-A,https://fbref.com/en/matches/4af9058b/Roma-Lazio-May-15-2021-Serie-A
ISA,37,Sun,2021-05-16,12:30 (18:30),Fiorentina,0.5,0–2,1.9,Napoli,,Stadio Artemio Franchi,Rosario Abisso,Match Report,https://fbref.com/en/squads/421387cf/2020-2021/Fiorentina-Stats,https://fbref.com/en/squads/d48ad4ff/2020-2021/Napoli-Stats,https://fbref.com/en/matches/f86ee343/Fiorentina-Napoli-May-16-2021-Serie-A,https://fbref.com/en/matches/f86ee343/Fiorentina-Napoli-May-16-2021-Serie-A
ISA,37,Sun,2021-05-16,15:00 (21:00),Udinese,0.5,0–1,1.9,Sampdoria,,Dacia Arena,Matteo Gariglio,Match Report,https://fbref.com/en/squads/04eea015/2020-2021/Udinese-Stats,https://fbref.com/en/squads/8ff9e3b3/2020-2021/Sampdoria-Stats,https://fbref.com/en/matches/d49635a8/Udinese-Sampdoria-May-16-2021-Serie-A,https://fbref.com/en/matches/d49635a8/Udinese-Sampdoria-May-16-2021-Serie-A
ISA,37,Sun,2021-05-16,15:00 (21:00),Benevento,2.1,1–1,1.0,Crotone,,Stadio Ciro Vigorito,Piero Giacomelli,Match Report,https://fbref.com/en/squads/4fcb34fd/2020-2021/Benevento-Stats,https://fbref.com/en/squads/3074d7b1/2020-2021/Crotone-Stats,https://fbref.com/en/matches/4c7bbd5a/Benevento-Crotone-May-16-2021-Serie-A,https://fbref.com/en/matches/4c7bbd5a/Benevento-Crotone-May-16-2021-Serie-A
ISA,37,Sun,2021-05-16,18:00 (00:00),Parma,1.2,1–3,2.1,Sassuolo,,Stadio Ennio Tardini,Marco Piccinini,Match Report,https://fbref.com/en/squads/eab4234c/2020-2021/Parma-Stats,https://fbref.com/en/squads/e2befd26/2020-2021/Sassuolo-Stats,https://fbref.com/en/matches/bf0d6bef/Parma-Sassuolo-May-16-2021-Serie-A,https://fbref.com/en/matches/bf0d6bef/Parma-Sassuolo-May-16-2021-Serie-A
ISA,37,Sun,2021-05-16,20:45 (02:45),Milan,1.4,0–0,0.5,Cagliari,,Stadio Giuseppe Meazza,Davide Massa,Match Report,https://fbref.com/en/squads/dc56fe14/2020-2021/Milan-Stats,https://fbref.com/en/squads/c4260e09/2020-2021/Cagliari-Stats,https://fbref.com/en/matches/8f871841/Milan-Cagliari-May-16-2021-Serie-A,https://fbref.com/en/matches/8f871841/Milan-Cagliari-May-16-2021-Serie-A
ISA,37,Mon,2021-05-17,20:45 (02:45),Hellas Verona,1.1,2–2,1.9,Bologna,,Stadio Marc'Antonio Bentegodi,Matteo Marchetti,Match Report,https://fbref.com/en/squads/0e72edf2/2020-2021/Hellas-Verona-Stats,https://fbref.com/en/squads/1d8099f8/2020-2021/Bologna-Stats,https://fbref.com/en/matches/33b33786/Hellas-Verona-Bologna-May-17-2021-Serie-A,https://fbref.com/en/matches/33b33786/Hellas-Verona-Bologna-May-17-2021-Serie-A
ISA,25,Tue,2021-05-18,20:30 (02:30),Lazio,2.5,0–0,0.4,Torino,,Stadio Olimpico,Michael Fabbri,Match Report,https://fbref.com/en/squads/7213da33/2020-2021/Lazio-Stats,https://fbref.com/en/squads/105360fe/2020-2021/Torino-Stats,https://fbref.com/en/matches/1634303e/Lazio-Torino-May-18-2021-Serie-A,https://fbref.com/en/matches/1634303e/Lazio-Torino-May-18-2021-Serie-A
ISA,38,Sat,2021-05-22,20:45 (02:45),Crotone,1.4,0–0,0.6,Fiorentina,,Stadio Ezio Scida,Eugenio Abbattista,Match Report,https://fbref.com/en/squads/3074d7b1/2020-2021/Crotone-Stats,https://fbref.com/en/squads/421387cf/2020-2021/Fiorentina-Stats,https://fbref.com/en/matches/b6d19eaa/Crotone-Fiorentina-May-22-2021-Serie-A,https://fbref.com/en/matches/b6d19eaa/Crotone-Fiorentina-May-22-2021-Serie-A
ISA,38,Sat,2021-05-22,20:45 (02:45),Cagliari,1.7,0–1,1.5,Genoa,,Sardegna Arena,Francesco Meraviglia,Match Report,https://fbref.com/en/squads/c4260e09/2020-2021/Cagliari-Stats,https://fbref.com/en/squads/658bf2de/2020-2021/Genoa-Stats,https://fbref.com/en/matches/123c0a84/Cagliari-Genoa-May-22-2021-Serie-A,https://fbref.com/en/matches/123c0a84/Cagliari-Genoa-May-22-2021-Serie-A
ISA,38,Sat,2021-05-22,20:45 (02:45),Sampdoria,1.3,3–0,0.8,Parma,,Stadio Comunale Luigi Ferraris,Daniele Paterna,Match Report,https://fbref.com/en/squads/8ff9e3b3/2020-2021/Sampdoria-Stats,https://fbref.com/en/squads/eab4234c/2020-2021/Parma-Stats,https://fbref.com/en/matches/b78a19bf/Sampdoria-Parma-May-22-2021-Serie-A,https://fbref.com/en/matches/b78a19bf/Sampdoria-Parma-May-22-2021-Serie-A
ISA,38,Sun,2021-05-23,15:00 (21:00),Inter,2.7,5–1,1.1,Udinese,"1,000",Stadio Giuseppe Meazza,Manuel Volpi,Match Report,https://fbref.com/en/squads/d609edc0/2020-2021/Internazionale-Stats,https://fbref.com/en/squads/04eea015/2020-2021/Udinese-Stats,https://fbref.com/en/matches/ba1cf5be/Internazionale-Udinese-May-23-2021-Serie-A,https://fbref.com/en/matches/ba1cf5be/Internazionale-Udinese-May-23-2021-Serie-A
ISA,38,Sun,2021-05-23,20:45 (02:45),Sassuolo,1.7,2–0,1.2,Lazio,,Stadio Città del Tricolore,Alessandro Prontera,Match Report,https://fbref.com/en/squads/e2befd26/2020-2021/Sassuolo-Stats,https://fbref.com/en/squads/7213da33/2020-2021/Lazio-Stats,https://fbref.com/en/matches/ba16ed7b/Sassuolo-Lazio-May-23-2021-Serie-A,https://fbref.com/en/matches/ba16ed7b/Sassuolo-Lazio-May-23-2021-Serie-A
ISA,38,Sun,2021-05-23,20:45 (02:45),Napoli,1.2,1–1,1.1,Hellas Verona,,Stadio San Paolo,Daniele Chiffi,Match Report,https://fbref.com/en/squads/d48ad4ff/2020-2021/Napoli-Stats,https://fbref.com/en/squads/0e72edf2/2020-2021/Hellas-Verona-Stats,https://fbref.com/en/matches/20b4611e/Napoli-Hellas-Verona-May-23-2021-Serie-A,https://fbref.com/en/matches/20b4611e/Napoli-Hellas-Verona-May-23-2021-Serie-A
ISA,38,Sun,2021-05-23,20:45 (02:45),Torino,1.9,1–1,0.6,Benevento,,Stadio Olimpico di Torino,Marco Di Bello,Match Report,https://fbref.com/en/squads/105360fe/2020-2021/Torino-Stats,https://fbref.com/en/squads/4fcb34fd/2020-2021/Benevento-Stats,https://fbref.com/en/matches/55d41615/Torino-Benevento-May-23-2021-Serie-A,https://fbref.com/en/matches/55d41615/Torino-Benevento-May-23-2021-Serie-A
ISA,38,Sun,2021-05-23,20:45 (02:45),Atalanta,0.5,0–2,1.9,Milan,,Stadio Atleti Azzurri d'Italia,Maurizio Mariani,Match Report,https://fbref.com/en/squads/922493f3/2020-2021/Atalanta-Stats,https://fbref.com/en/squads/dc56fe14/2020-2021/Milan-Stats,https://fbref.com/en/matches/b5678aec/Atalanta-Milan-May-23-2021-Serie-A,https://fbref.com/en/matches/b5678aec/Atalanta-Milan-May-23-2021-Serie-A
ISA,38,Sun,2021-05-23,20:45 (02:45),Spezia,2.3,2–2,1.7,Roma,,Stadio Dino Manuzzi,Ivan Pezzuto,Match Report,https://fbref.com/en/squads/68449f6d/2020-2021/Spezia-Stats,https://fbref.com/en/squads/cf74a709/2020-2021/Roma-Stats,https://fbref.com/en/matches/aae48f2c/Spezia-Roma-May-23-2021-Serie-A,https://fbref.com/en/matches/aae48f2c/Spezia-Roma-May-23-2021-Serie-A
ISA,38,Sun,2021-05-23,20:45 (02:45),Bologna,1.4,1–4,3.7,Juventus,,Stadio Renato Dall'Ara,Paolo Valeri,Match Report,https://fbref.com/en/squads/1d8099f8/2020-2021/Bologna-Stats,https://fbref.com/en/squads/e0652b02/2020-2021/Juventus-Stats,https://fbref.com/en/matches/566b33ff/Bologna-Juventus-May-23-2021-Serie-A,https://fbref.com/en/matches/566b33ff/Bologna-Juventus-May-23-2021-Serie-A
