date,match_link,home,away,home_elo,away_elo
2019-09-30,https://fbref.com/en/matches/855b79d4/Parma-Torino-September-30-2019-Serie-A,Parma,Torino,1491.20678711,1680.58422852
2019-10-05,https://fbref.com/en/matches/d91017ad/SPAL-Parma-October-5-2019-Serie-A,SPAL,Parma,1514.41235352,1507.9777832
2019-10-05,https://fbref.com/en/matches/6a7d53e1/Hellas-Verona-Sampdoria-October-5-2019-Serie-A,Hellas Verona,Sampdoria,1436.90698242,1567.97595215
2019-10-05,https://fbref.com/en/matches/18840243/Genoa-Milan-October-5-2019-Serie-A,Genoa,Milan,1521.45715332,1663.08349609
2019-10-06,https://fbref.com/en/matches/109f472f/Fiorentina-Udinese-October-6-2019-Serie-A,Fiorentina,Udinese,1608.0949707,1540.26306152
2019-10-06,https://fbref.com/en/matches/fe310ec0/Atalanta-Lecce-October-6-2019-Serie-A,Atalanta,Lecce,1732.62670898,1460.48413086
2019-10-06,https://fbref.com/en/matches/c1eb9f50/Roma-Cagliari-October-6-2019-Serie-A,Roma,Cagliari,1737.24169922,1543.55029297
2019-10-06,https://fbref.com/en/matches/686d7ed4/Bologna-Lazio-October-6-2019-Serie-A,Bologna,Lazio,1564.64013672,1662.53100586
2019-10-06,https://fbref.com/en/matches/66ed3756/Torino-Napoli-October-6-2019-Serie-A,Torino,Napoli,1667.11755371,1803.13781738
2019-10-06,https://fbref.com/en/matches/5026bc07/Derby-dItalia-Internazionale-Juventus-October-6-2019-Serie-A,Inter,Juventus,1752.50415039,1874.90246582
2019-10-19,https://fbref.com/en/matches/035b9138/Lazio-Atalanta-October-19-2019-Serie-A,Lazio,Atalanta,1661.52209473,1733.47753906
2019-10-19,https://fbref.com/en/matches/f99dc9fe/Napoli-Hellas-Verona-October-19-2019-Serie-A,Napoli,Hellas Verona,1803.98864746,1437.7578125
2019-10-19,https://fbref.com/en/matches/7bdb3ce3/Juventus-Bologna-October-19-2019-Serie-A,Juventus,Bologna,1875.75317383,1565.4909668
2019-10-20,https://fbref.com/en/matches/2efbb915/Sassuolo-Internazionale-October-20-2019-Serie-A,Sassuolo,Inter,1555.76330566,1746.64868164
2019-10-20,https://fbref.com/en/matches/3472d845/Udinese-Torino-October-20-2019-Serie-A,Udinese,Torino,1541.11376953,1669.2434082
2019-10-20,https://fbref.com/en/matches/d960f719/Sampdoria-Roma-October-20-2019-Serie-A,Sampdoria,Roma,1568.82666016,1735.15319824
2019-10-20,https://fbref.com/en/matches/467d496a/Cagliari-SPAL-October-20-2019-Serie-A,Cagliari,SPAL,1544.40112305,1515.26318359
2019-10-20,https://fbref.com/en/matches/497798e1/Parma-Genoa-October-20-2019-Serie-A,Parma,Genoa,1508.82849121,1522.3079834
2019-10-20,https://fbref.com/en/matches/b64ce217/Milan-Lecce-October-20-2019-Serie-A,Milan,Lecce,1670.01098633,1461.33496094
2019-10-21,https://fbref.com/en/matches/2444c7ef/Brescia-Fiorentina-October-21-2019-Serie-A,Brescia,Fiorentina,1476.49243164,1613.07958984
2019-10-25,https://fbref.com/en/matches/11170e59/Hellas-Verona-Sassuolo-October-25-2019-Serie-A,Hellas Verona,Sassuolo,1456.95373535,1558.60449219
2019-10-26,https://fbref.com/en/matches/9d7eb76c/Lecce-Juventus-October-26-2019-Serie-A,Lecce,Juventus,1472.35046387,1892.63378906
2019-10-26,https://fbref.com/en/matches/81cec5cf/Internazionale-Parma-October-26-2019-Serie-A,Inter,Parma,1769.4987793,1523.16638184
2019-10-26,https://fbref.com/en/matches/0e1aa64b/Genoa-Brescia-October-26-2019-Serie-A,Genoa,Brescia,1509.21923828,1486.28625488
2019-10-27,https://fbref.com/en/matches/dd08475c/Bologna-Sampdoria-October-27-2019-Serie-A,Bologna,Sampdoria,1571.92028809,1564.8873291
2019-10-27,https://fbref.com/en/matches/4410ed27/Atalanta-Udinese-October-27-2019-Serie-A,Atalanta,Udinese,1735.56860352,1553.02954102
2019-10-27,https://fbref.com/en/matches/3dfaf9b4/SPAL-Napoli-October-27-2019-Serie-A,SPAL,Napoli,1520.18261719,1819.71875
2019-10-27,https://fbref.com/en/matches/96fb099e/Torino-Cagliari-October-27-2019-Serie-A,Torino,Cagliari,1662.22131348,1565.70898438
2019-10-27,https://fbref.com/en/matches/cdb7b0cf/Roma-Milan-October-27-2019-Serie-A,Roma,Milan,1725.41809082,1666.53564453
2019-10-27,https://fbref.com/en/matches/0148cb07/Fiorentina-Lazio-October-27-2019-Serie-A,Fiorentina,Lazio,1614.01464844,1657.42382812
2019-10-29,https://fbref.com/en/matches/a480ae7a/Parma-Hellas-Verona-October-29-2019-Serie-A,Parma,Hellas Verona,1519.37426758,1453.16162109
2019-10-29,https://fbref.com/en/matches/d1c79e58/Brescia-Internazionale-October-29-2019-Serie-A,Brescia,Inter,1482.4942627,1765.70666504
2019-10-30,https://fbref.com/en/matches/63b092b4/Napoli-Atalanta-October-30-2019-Serie-A,Napoli,Atalanta,1815.92663574,1735.56860352
2019-10-30,https://fbref.com/en/matches/c3c909d6/Cagliari-Bologna-October-30-2019-Serie-A,Cagliari,Bologna,1561.91699219,1568.12817383
2019-10-30,https://fbref.com/en/matches/8f542d14/Udinese-Roma-October-30-2019-Serie-A,Udinese,Roma,1549.23742676,1725.41809082
2019-10-30,https://fbref.com/en/matches/18839ced/Lazio-Torino-October-30-2019-Serie-A,Lazio,Torino,1657.42382812,1662.22131348
2019-10-30,https://fbref.com/en/matches/69d4c194/Sassuolo-Fiorentina-October-30-2019-Serie-A,Sassuolo,Fiorentina,1554.81237793,1614.01464844
2019-10-30,https://fbref.com/en/matches/be084a46/Sampdoria-Lecce-October-30-2019-Serie-A,Sampdoria,Lecce,1561.09521484,1468.55847168
2019-10-30,https://fbref.com/en/matches/12d0d3b3/Juventus-Genoa-October-30-2019-Serie-A,Juventus,Genoa,1888.8416748,1505.42724609
2019-10-31,https://fbref.com/en/matches/45a928c4/Milan-SPAL-October-31-2019-Serie-A,Milan,SPAL,1666.53564453,1516.390625
2019-11-02,https://fbref.com/en/matches/73f92283/Roma-Napoli-November-2-2019-Serie-A,Roma,Napoli,1730.48706055,1810.05761719
2019-11-02,https://fbref.com/en/matches/b68dc4ea/Bologna-Internazionale-November-2-2019-Serie-A,Bologna,Inter,1574.28613281,1761.77075195
2019-11-02,https://fbref.com/en/matches/4c1cbd79/Torino-Juventus-November-2-2019-Serie-A,Torino,Juventus,1657.77575684,1881.09594727
2019-11-03,https://fbref.com/en/matches/3444ce4b/Atalanta-Cagliari-November-3-2019-Serie-A,Atalanta,Cagliari,1745.73352051,1566.36254883
2019-11-03,https://fbref.com/en/matches/4754d203/Lecce-Sassuolo-November-3-2019-Serie-A,Lecce,Sassuolo,1476.30419922,1561.82556152
2019-11-03,https://fbref.com/en/matches/215d7497/Genoa-Udinese-November-3-2019-Serie-A,Genoa,Udinese,1513.77050781,1542.75585938
2019-11-03,https://fbref.com/en/matches/03171f2d/Hellas-Verona-Brescia-November-3-2019-Serie-A,Hellas Verona,Brescia,1446.14855957,1474.15087891
2019-11-03,https://fbref.com/en/matches/07b1998d/Fiorentina-Parma-November-3-2019-Serie-A,Fiorentina,Parma,1614.04211426,1526.47338867
2019-11-03,https://fbref.com/en/matches/86cc1b86/Milan-Lazio-November-3-2019-Serie-A,Milan,Lazio,1664.92541504,1677.99597168
2019-11-04,https://fbref.com/en/matches/5181f1fc/SPAL-Sampdoria-November-4-2019-Serie-A,SPAL,Sampdoria,1522.25964355,1554.93725586
2019-11-08,https://fbref.com/en/matches/da587b4e/Sassuolo-Bologna-November-8-2019-Serie-A,Sassuolo,Bologna,1553.77709961,1563.32409668
2019-11-09,https://fbref.com/en/matches/a95e968b/Brescia-Torino-November-9-2019-Serie-A,Brescia,Torino,1464.92993164,1642.19812012
2019-11-09,https://fbref.com/en/matches/fc94b998/Internazionale-Hellas-Verona-November-9-2019-Serie-A,Inter,Hellas Verona,1762.16186523,1465.19470215
2019-11-09,https://fbref.com/en/matches/c01005cd/Napoli-Genoa-November-9-2019-Serie-A,Napoli,Genoa,1796.5189209,1500.13146973
2019-11-10,https://fbref.com/en/matches/79ea19d6/Cagliari-Fiorentina-November-10-2019-Serie-A,Cagliari,Fiorentina,1592.64953613,1604.01391602
2019-11-10,https://fbref.com/en/matches/537cf17f/Sampdoria-Atalanta-November-10-2019-Serie-A,Sampdoria,Atalanta,1560.37060547,1733.21289062
2019-11-10,https://fbref.com/en/matches/b701c357/Lazio-Lecce-November-10-2019-Serie-A,Lazio,Lecce,1670.58850098,1481.00073242
2019-11-10,https://fbref.com/en/matches/28b51481/Udinese-SPAL-November-10-2019-Serie-A,Udinese,SPAL,1546.54504395,1510.63427734
2019-11-10,https://fbref.com/en/matches/ea544224/Parma-Roma-November-10-2019-Serie-A,Parma,Roma,1519.7779541,1736.22119141
2019-11-10,https://fbref.com/en/matches/a36cd4fc/Juventus-Milan-November-10-2019-Serie-A,Juventus,Milan,1890.26757812,1656.15991211
2019-11-23,https://fbref.com/en/matches/8ab6d4c0/Atalanta-Juventus-November-23-2019-Serie-A,Atalanta,Juventus,1727.05456543,1884.10925293
2019-11-23,https://fbref.com/en/matches/90e89892/Milan-Napoli-November-23-2019-Serie-A,Milan,Napoli,1650.00158691,1790.3605957
2019-11-23,https://fbref.com/en/matches/d72ad0d5/Torino-Internazionale-November-23-2019-Serie-A,Torino,Inter,1636.03979492,1757.48828125
2019-11-24,https://fbref.com/en/matches/0d88781a/Bologna-Parma-November-24-2019-Serie-A,Bologna,Parma,1557.16577148,1513.61962891
2019-11-24,https://fbref.com/en/matches/b0ede599/Sassuolo-Lazio-November-24-2019-Serie-A,Sassuolo,Lazio,1547.61877441,1674.04956055
2019-11-24,https://fbref.com/en/matches/d1f9e7d1/Roma-Brescia-November-24-2019-Serie-A,Roma,Brescia,1719.39160156,1458.77160645
2019-11-24,https://fbref.com/en/matches/96d5142a/Hellas-Verona-Fiorentina-November-24-2019-Serie-A,Hellas Verona,Fiorentina,1459.03637695,1592.13476562
2019-11-24,https://fbref.com/en/matches/7e327803/Sampdoria-Udinese-November-24-2019-Serie-A,Sampdoria,Udinese,1554.21228027,1540.38671875
2019-11-25,https://fbref.com/en/matches/66e2d276/Lecce-Cagliari-November-25-2019-Serie-A,Lecce,Cagliari,1474.84240723,1598.37036133
2019-11-25,https://fbref.com/en/matches/cf57501d/SPAL-Genoa-November-25-2019-Serie-A,SPAL,Genoa,1504.47595215,1493.97314453
2019-11-30,https://fbref.com/en/matches/6c36b7f9/Brescia-Atalanta-November-30-2019-Serie-A,Brescia,Atalanta,1456.57092285,1735.61987305
2019-11-30,https://fbref.com/en/matches/64d52be7/Genoa-Torino-November-30-2019-Serie-A,Genoa,Torino,1514.98791504,1645.39648438
2019-11-30,https://fbref.com/en/matches/c501d180/Fiorentina-Lecce-November-30-2019-Serie-A,Fiorentina,Lecce,1593.35803223,1484.06652832
2019-12-01,https://fbref.com/en/matches/b94c6b3c/Juventus-Sassuolo-December-1-2019-Serie-A,Juventus,Sassuolo,1910.87304688,1561.35766602
2019-12-01,https://fbref.com/en/matches/51b61759/Parma-Milan-December-1-2019-Serie-A,Parma,Milan,1543.93322754,1660.78527832
2019-12-01,https://fbref.com/en/matches/c0bac5fc/Internazionale-SPAL-December-1-2019-Serie-A,Inter,SPAL,1796.21044922,1516.22583008
2019-12-01,https://fbref.com/en/matches/05f6d0c2/Lazio-Udinese-December-1-2019-Serie-A,Lazio,Udinese,1700.28051758,1542.79492188
2019-12-01,https://fbref.com/en/matches/2946d9e8/Napoli-Bologna-December-1-2019-Serie-A,Napoli,Bologna,1799.41845703,1556.5456543
2019-12-01,https://fbref.com/en/matches/57d4957f/Hellas-Verona-Roma-December-1-2019-Serie-A,Hellas Verona,Roma,1478.45568848,1748.90539551
2019-12-02,https://fbref.com/en/matches/3b6507f6/Cagliari-Sampdoria-December-2-2019-Serie-A,Cagliari,Sampdoria,1612.70336914,1574.1036377
2019-12-06,https://fbref.com/en/matches/0f6ebeb9/Internazionale-Roma-December-6-2019-Serie-A,Inter,Roma,1797.87182617,1748.90539551
2019-12-07,https://fbref.com/en/matches/ee0308d1/Atalanta-Hellas-Verona-December-7-2019-Serie-A,Atalanta,Hellas Verona,1746.03747559,1483.34655762
2019-12-07,https://fbref.com/en/matches/d96391e7/Udinese-Napoli-December-7-2019-Serie-A,Udinese,Napoli,1547.68579102,1789.43164062
2019-12-07,https://fbref.com/en/matches/26bbc02a/Lazio-Juventus-December-7-2019-Serie-A,Lazio,Juventus,1705.69750977,1915.76391602
2019-12-08,https://fbref.com/en/matches/47ad14ea/Lecce-Genoa-December-8-2019-Serie-A,Lecce,Genoa,1488.95739746,1519.87890625
2019-12-08,https://fbref.com/en/matches/efd700b6/Torino-Fiorentina-December-8-2019-Serie-A,Torino,Fiorentina,1656.87854004,1598.24890137
2019-12-08,https://fbref.com/en/matches/e224af01/Sassuolo-Cagliari-December-8-2019-Serie-A,Sassuolo,Cagliari,1566.24853516,1618.18371582
2019-12-08,https://fbref.com/en/matches/8d1e3269/SPAL-Brescia-December-8-2019-Serie-A,SPAL,Brescia,1521.11682129,1461.46179199
2019-12-08,https://fbref.com/en/matches/732cea3e/Sampdoria-Parma-December-8-2019-Serie-A,Sampdoria,Parma,1578.99450684,1548.82421875
2019-12-08,https://fbref.com/en/matches/4b0489b2/Bologna-Milan-December-8-2019-Serie-A,Bologna,Milan,1561.43664551,1672.56115723
2019-12-14,https://fbref.com/en/matches/21a85f0f/Brescia-Lecce-December-14-2019-Serie-A,Brescia,Lecce,1476.57495117,1508.68823242
2019-12-14,https://fbref.com/en/matches/e75fecfe/Napoli-Parma-December-14-2019-Serie-A,Napoli,Parma,1798.22875977,1561.82641602
2019-12-14,https://fbref.com/en/matches/18d1f4f9/Genoa-Sampdoria-December-14-2019-Serie-A,Genoa,Sampdoria,1524.14135742,1571.87304688
2019-12-15,https://fbref.com/en/matches/7d3b20e6/Hellas-Verona-Torino-December-15-2019-Serie-A,Hellas Verona,Torino,1485.79931641,1663.6192627
2019-12-15,https://fbref.com/en/matches/6c411ec8/Juventus-Udinese-December-15-2019-Serie-A,Juventus,Udinese,1910.0357666,1556.09472656
2019-12-15,https://fbref.com/en/matches/319c3373/Bologna-Atalanta-December-15-2019-Serie-A,Bologna,Atalanta,1577.95532227,1774.79663086
2019-12-15,https://fbref.com/en/matches/61a7ee2d/Milan-Sassuolo-December-15-2019-Serie-A,Milan,Sassuolo,1682.17041016,1582.88024902
2019-12-15,https://fbref.com/en/matches/dc816e12/Roma-SPAL-December-15-2019-Serie-A,Roma,SPAL,1752.00927734,1517.06164551
2019-12-15,https://fbref.com/en/matches/71fca453/Fiorentina-Internazionale-December-15-2019-Serie-A,Fiorentina,Inter,1590.42004395,1798.75305176
2019-12-16,https://fbref.com/en/matches/0d2f0bfa/Cagliari-Lazio-December-16-2019-Serie-A,Cagliari,Lazio,1621.14746094,1710.44909668
2019-12-18,https://fbref.com/en/matches/c7506830/Sampdoria-Juventus-December-18-2019-Serie-A,Sampdoria,Juventus,1564.87719727,1903.03991699
2019-12-18,https://fbref.com/en/matches/53df47dc/Brescia-Sassuolo-December-18-2019-Serie-A,Brescia,Sassuolo,1469.57897949,1575.88439941
2019-12-20,https://fbref.com/en/matches/8f370809/Fiorentina-Roma-December-20-2019-Serie-A,Fiorentina,Roma,1583.42419434,1752.00927734
2019-12-21,https://fbref.com/en/matches/64202847/Udinese-Cagliari-December-21-2019-Serie-A,Udinese,Cagliari,1549.09887695,1613.78381348
2019-12-21,https://fbref.com/en/matches/46b11d4b/Internazionale-Genoa-December-21-2019-Serie-A,Inter,Genoa,1791.75720215,1517.14550781
2019-12-21,https://fbref.com/en/matches/c9eded12/Torino-SPAL-December-21-2019-Serie-A,Torino,SPAL,1660.39807129,1510.0657959
2019-12-22,https://fbref.com/en/matches/d3815642/Atalanta-Milan-December-22-2019-Serie-A,Atalanta,Milan,1756.50805664,1677.5189209
2019-12-22,https://fbref.com/en/matches/48d7fa77/Lecce-Bologna-December-22-2019-Serie-A,Lecce,Bologna,1501.69238281,1570.95935059
2019-12-22,https://fbref.com/en/matches/9965b7ce/Parma-Brescia-December-22-2019-Serie-A,Parma,Brescia,1554.83056641,1481.58483887
2019-12-22,https://fbref.com/en/matches/d5147fd0/Sassuolo-Napoli-December-22-2019-Serie-A,Sassuolo,Napoli,1580.5357666,1791.23278809
2020-01-05,https://fbref.com/en/matches/c870e65e/Brescia-Lazio-January-5-2020-Serie-A,Brescia,Lazio,1471.47167969,1717.81286621
2020-01-05,https://fbref.com/en/matches/fc06c687/SPAL-Hellas-Verona-January-5-2020-Serie-A,SPAL,Hellas Verona,1507.26916504,1478.8034668
2020-01-05,https://fbref.com/en/matches/9fc85829/Genoa-Sassuolo-January-5-2020-Serie-A,Genoa,Sassuolo,1508.60681152,1590.64892578
2020-01-05,https://fbref.com/en/matches/eb12043e/Roma-Torino-January-5-2020-Serie-A,Roma,Torino,1764.25488281,1647.1060791
2020-01-06,https://fbref.com/en/matches/56a6b396/Bologna-Fiorentina-January-6-2020-Serie-A,Bologna,Fiorentina,1582.2520752,1587.23815918
2020-01-06,https://fbref.com/en/matches/b7aca984/Juventus-Cagliari-January-6-2020-Serie-A,Juventus,Cagliari,1904.55493164,1605.70227051
2020-01-06,https://fbref.com/en/matches/0c8847d2/Milan-Sampdoria-January-6-2020-Serie-A,Milan,Sampdoria,1667.47851562,1573.41589355
2020-01-06,https://fbref.com/en/matches/bdaebb99/Atalanta-Parma-January-6-2020-Serie-A,Atalanta,Parma,1766.54858398,1569.6036377
2020-01-06,https://fbref.com/en/matches/b924eec7/Lecce-Udinese-January-6-2020-Serie-A,Lecce,Udinese,1489.68652344,1547.58374023
2020-01-06,https://fbref.com/en/matches/4729665f/Napoli-Internazionale-January-6-2020-Serie-A,Napoli,Inter,1776.4597168,1791.22167969
2020-01-11,https://fbref.com/en/matches/bae24797/Cagliari-Milan-January-11-2020-Serie-A,Cagliari,Milan,1605.70227051,1667.47851562
2020-01-11,https://fbref.com/en/matches/d47d92d7/Lazio-Napoli-January-11-2020-Serie-A,Lazio,Napoli,1717.81286621,1781.49731445
2020-01-11,https://fbref.com/en/matches/6986f646/Internazionale-Atalanta-January-11-2020-Serie-A,Inter,Atalanta,1791.22167969,1766.54858398
2020-01-12,https://fbref.com/en/matches/1dadbcaa/Udinese-Sassuolo-January-12-2020-Serie-A,Udinese,Sassuolo,1555.6652832,1585.6114502
2020-01-12,https://fbref.com/en/matches/a8cdf836/Torino-Bologna-January-12-2020-Serie-A,Torino,Bologna,1664.6854248,1589.54248047
2020-01-12,https://fbref.com/en/matches/d5867ce6/Sampdoria-Brescia-January-12-2020-Serie-A,Sampdoria,Brescia,1570.84460449,1475.94152832
2020-01-12,https://fbref.com/en/matches/9587a6b9/Fiorentina-SPAL-January-12-2020-Serie-A,Fiorentina,SPAL,1577.78918457,1520.56115723
